Condition;X;Y;Z;Displacement;Time stamp
Body warping;0,07657257;0,9467858;0,1236781;0,09000003;2021-08-20 18:54:13
Body warping;0,07833757;0,9458407;0,1208082;0,09000003;2021-08-20 18:54:13
Body warping;0,08016671;0,9459426;0,1181369;0,09000003;2021-08-20 18:54:13
Body warping;0,08467092;0,9457441;0,1115195;0,09000003;2021-08-20 18:54:13
Body warping;0,08730116;0,9455019;0,1076795;0,09000003;2021-08-20 18:54:13
Body warping;0,08828041;0,9453244;0,105087;0,09000003;2021-08-20 18:54:14
Body warping;0,08828041;0,9453244;0,105087;0,09000003;2021-08-20 18:54:14
Body warping;0,0887066;0,9460822;0,1030825;0,09000003;2021-08-20 18:54:14
Body warping;0,08925938;0,946749;0,1009625;0,09000003;2021-08-20 18:54:14
Body warping;0,09036651;0,9465843;0,09883988;0,09000003;2021-08-20 18:54:14
Body warping;0,09148587;0,9463413;0,09659152;0,09000003;2021-08-20 18:54:14
Body warping;0,09261812;0,9461303;0,09429824;0,09000003;2021-08-20 18:54:14
Body warping;0,09261812;0,9461303;0,09429824;0,09000003;2021-08-20 18:54:14
Body warping;0,09338756;0,9455833;0,0920458;0,09000003;2021-08-20 18:54:14
Body warping;0,0941621;0,9450903;0,08996772;0,09000003;2021-08-20 18:54:14
Body warping;0,09417795;0,9440737;0,09004897;0,09000003;2021-08-20 18:54:14
Body warping;0,09427791;0,9431198;0,08989242;0,09000003;2021-08-20 18:54:14
Body warping;0,09485888;0,9411421;0,08972936;0,09000003;2021-08-20 18:54:14
Body warping;0,09592338;0,940339;0,08925356;0,09000003;2021-08-20 18:54:14
Body warping;0,09592338;0,940339;0,08925356;0,09000003;2021-08-20 18:54:14
Body warping;0,09693975;0,9395736;0,08871458;0,09000003;2021-08-20 18:54:14
Body warping;0,09797041;0,9387414;0,08825039;0,09000003;2021-08-20 18:54:14
Body warping;0,09940798;0,938343;0,08813103;0,09000003;2021-08-20 18:54:14
Body warping;0,1008033;0,9379668;0,08788775;0,09000003;2021-08-20 18:54:14
Body warping;0,101686;0,937647;0,08835831;0,09000003;2021-08-20 18:54:14
Body warping;0,1018362;0,9371411;0,08779977;0,09000003;2021-08-20 18:54:14
Body warping;0,1020429;0,9366522;0,08720504;0,09000003;2021-08-20 18:54:14
Body warping;0,1032693;0,9369566;0,08640536;0,09000003;2021-08-20 18:54:14
Body warping;0,1032693;0,9369566;0,08640536;0,09000003;2021-08-20 18:54:14
Body warping;0,1059096;0,9380302;0,08648934;0,09000003;2021-08-20 18:54:14
Body warping;0,1084337;0,9390206;0,086523;0,09000003;2021-08-20 18:54:14
Body warping;0,1091776;0,9400495;0,08772423;0,09000003;2021-08-20 18:54:14
Body warping;0,1098219;0,9396685;0,08807109;0,09000003;2021-08-20 18:54:14
Body warping;0,1105349;0,939331;0,08837081;0,09000003;2021-08-20 18:54:14
Body warping;0,1110241;0,9378875;0,0871011;0,09000003;2021-08-20 18:54:14
Body warping;0,1117581;0,9366358;0,08631547;0,09000003;2021-08-20 18:54:14
Body warping;0,1125206;0,9354629;0,0855836;0,09000003;2021-08-20 18:54:14
Body warping;0,1134881;0,933421;0,08507662;0,09000003;2021-08-20 18:54:14
Body warping;0,1134881;0,933421;0,08507662;0,09000003;2021-08-20 18:54:14
Body warping;0,1137281;0,93203;0,08566075;0,09000003;2021-08-20 18:54:14
Body warping;0,1140078;0,9306816;0,08619341;0,09000003;2021-08-20 18:54:14
Body warping;0,1147472;0,9301487;0,08665402;0,09000003;2021-08-20 18:54:14
Body warping;0,1160187;0,9297526;0,08661404;0,09000003;2021-08-20 18:54:14
Body warping;0,117195;0,9293356;0,08659041;0,09000003;2021-08-20 18:54:14
Body warping;0,1183198;0,9279636;0,08535367;0,09000003;2021-08-20 18:54:14
Body warping;0,1187656;0,9273183;0,08511689;0,09000003;2021-08-20 18:54:14
Body warping;0,1192408;0,9266832;0,08490274;0,09000003;2021-08-20 18:54:14
Body warping;0,1202276;0,9268464;0,08485002;0,09000003;2021-08-20 18:54:14
Body warping;0,1202276;0,9268464;0,08485002;0,09000003;2021-08-20 18:54:14
Body warping;0,1210431;0,9261179;0,08468746;0,09000003;2021-08-20 18:54:14
Body warping;0,121842;0,9254063;0,08453035;0,09000003;2021-08-20 18:54:14
Body warping;0,122036;0,9237042;0,08395203;0,09000003;2021-08-20 18:54:14
Body warping;0,122293;0,9223681;0,08359791;0,09000003;2021-08-20 18:54:14
Body warping;0,1225908;0,9211079;0,08326657;0,09000003;2021-08-20 18:54:14
Body warping;0,1231833;0,9201984;0,0830062;0,09000003;2021-08-20 18:54:14
Body warping;0,1239966;0,9189454;0,08265659;0,09000003;2021-08-20 18:54:15
Body warping;0,1247728;0,9177337;0,08232119;0,09000003;2021-08-20 18:54:15
Body warping;0,1261937;0,9166399;0,08315485;0,09000003;2021-08-20 18:54:15
Body warping;0,1261937;0,9166399;0,08315485;0,09000003;2021-08-20 18:54:15
