Condition;X;Y;Z;Displacement;Time stamp
Change Blindness;0.01735315;-0.6607957;0.08268243;0;10/26/2021 1:32:27 PM
Change Blindness;0.01735315;-0.6607957;0.08268243;0;10/26/2021 1:32:27 PM
Change Blindness;0.06873375;-0.1225668;0.0009969473;0;10/26/2021 1:32:27 PM
Change Blindness;0.06333679;0.5782732;0.07344232;0;10/26/2021 1:32:27 PM
Change Blindness;0.05560672;0.5531667;0.07533354;0;10/26/2021 1:32:27 PM
Change Blindness;0.04875198;0.5307665;0.07703817;0;10/26/2021 1:32:27 PM
Change Blindness;0.0277567;0.488326;0.09896398;0;10/26/2021 1:32:28 PM
Change Blindness;0.01874454;0.4150968;0.1097893;0;10/26/2021 1:32:28 PM
Change Blindness;0.09712815;-0.9170622;0.1206358;0;10/26/2021 1:32:28 PM
Change Blindness;0.09712815;-0.9170622;0.1206358;0;10/26/2021 1:32:28 PM
Change Blindness;0.03494677;-0.137573;0.07349619;0;10/26/2021 1:32:28 PM
Change Blindness;0.03494677;-0.137573;0.07349619;0;10/26/2021 1:32:28 PM
Change Blindness;0.03058271;-0.1392935;0.07745054;0;10/26/2021 1:32:28 PM
Change Blindness;0.03058271;-0.1392935;0.07745054;0;10/26/2021 1:32:28 PM
Change Blindness;0.03058271;-0.1392935;0.07745054;0;10/26/2021 1:32:28 PM
Change Blindness;0.05960932;0.2134739;0.07582978;0;10/26/2021 1:32:28 PM
Change Blindness;0.06172526;0.1940473;0.08678491;0;10/26/2021 1:32:28 PM
Change Blindness;0.1131839;0.2133619;0.1468055;0;10/26/2021 1:32:28 PM
Change Blindness;0.1580967;0.2451714;0.1928579;0;10/26/2021 1:32:28 PM
Change Blindness;0.1422272;0.4020553;0.2389042;0;10/26/2021 1:32:28 PM
Change Blindness;0.1155086;0.6771681;0.3227626;0;10/26/2021 1:32:28 PM
Change Blindness;0.1049854;0.788164;0.357306;0;10/26/2021 1:32:28 PM
Change Blindness;0.09311897;1.119476;0.3934963;0;10/26/2021 1:32:28 PM
Change Blindness;-0.0165778;-0.1475108;0.09727032;0;10/26/2021 1:32:28 PM
Change Blindness;-0.02116399;-0.1476517;0.09664781;0;10/26/2021 1:32:28 PM
Change Blindness;-0.02116399;-0.1476517;0.09664781;0;10/26/2021 1:32:28 PM
Change Blindness;-0.02116399;-0.1476517;0.09664781;0;10/26/2021 1:32:28 PM
Change Blindness;0.1571978;0.2576375;0.1127706;0;10/26/2021 1:32:29 PM
Change Blindness;0.1667791;-0.6763155;0.2536399;0;10/26/2021 1:32:29 PM
Change Blindness;0.1667791;-0.6763155;0.2536399;0;10/26/2021 1:32:29 PM
Change Blindness;0.1667791;-0.6763155;0.2536399;0;10/26/2021 1:32:29 PM
Change Blindness;0.171791;0.2742065;0.07256322;0;10/26/2021 1:32:29 PM
Change Blindness;0.1807595;0.2686095;0.08584128;0;10/26/2021 1:32:29 PM
Change Blindness;0.1891928;0.2617033;0.09803326;0;10/26/2021 1:32:29 PM
Change Blindness;0.1906988;0.3205657;0.1224388;0;10/26/2021 1:32:29 PM
Change Blindness;0.1852892;0.3797063;0.1348336;0;10/26/2021 1:32:29 PM
Change Blindness;0.178531;0.4728325;0.1177345;0;10/26/2021 1:32:29 PM
Change Blindness;0.1758768;0.5138431;0.1106486;0;10/26/2021 1:32:29 PM
Change Blindness;0.1569525;0.5905307;0.09385475;0;10/26/2021 1:32:29 PM
Change Blindness;0.1418755;0.6286542;0.08409738;0;10/26/2021 1:32:29 PM
Change Blindness;0.143125;0.6015966;0.0759648;0;10/26/2021 1:32:29 PM
Change Blindness;0.16377;0.4263442;0.07336514;0;10/26/2021 1:32:29 PM
Change Blindness;0.1342853;0.5675249;0.0899432;0;10/26/2021 1:32:29 PM
Change Blindness;0.1212478;0.6298754;0.09739383;0;10/26/2021 1:32:29 PM
Change Blindness;0.07738046;0.7651295;0.08231106;0;10/26/2021 1:32:29 PM
Change Blindness;0.09725976;0.7426111;0.08806445;0;10/26/2021 1:32:29 PM
Change Blindness;0.1183999;0.7029413;0.09935573;0;10/26/2021 1:32:29 PM
Change Blindness;0.1362052;0.6699726;0.1090169;0;10/26/2021 1:32:29 PM
Change Blindness;0.1368954;0.7086812;0.09945161;0;10/26/2021 1:32:29 PM
Change Blindness;0.1133924;0.7340748;0.08683401;0;10/26/2021 1:32:29 PM
Change Blindness;0.1782174;0.4003947;0.07432032;0;10/26/2021 1:32:30 PM
Change Blindness;0.1896738;0.3622444;0.0769415;0;10/26/2021 1:32:30 PM
Change Blindness;0.2081384;0.3204078;0.09000979;0;10/26/2021 1:32:30 PM
Change Blindness;0.2171997;0.2989714;0.09603277;0;10/26/2021 1:32:30 PM
Change Blindness;0.2154559;0.3072391;0.100616;0;10/26/2021 1:32:30 PM
Change Blindness;0.2142361;0.3163834;0.1095093;0;10/26/2021 1:32:30 PM
Change Blindness;0.2010247;0.3638713;0.1083278;0;10/26/2021 1:32:30 PM
Change Blindness;0.1788527;0.4445614;0.1071271;0;10/26/2021 1:32:30 PM
Change Blindness;0.1865782;0.4124355;0.1033041;0;10/26/2021 1:32:30 PM
Change Blindness;0.2019058;0.3779684;0.09817249;0;10/26/2021 1:32:30 PM
Change Blindness;0.2096537;0.3729256;0.09659173;0;10/26/2021 1:32:30 PM
Change Blindness;0.223838;0.3641348;0.0939686;0;10/26/2021 1:32:30 PM
Change Blindness;0.2160111;0.3765471;0.08898232;0;10/26/2021 1:32:30 PM
Change Blindness;0.2092557;0.3877144;0.08443883;0;10/26/2021 1:32:30 PM
Change Blindness;0.1988773;0.3937725;0.07575037;0;10/26/2021 1:32:30 PM
Change Blindness;0.2736272;0.1092293;0.07213524;0;10/26/2021 1:32:30 PM
Change Blindness;0.2748077;0.1412748;0.09884922;0;10/26/2021 1:32:30 PM
Change Blindness;0.2786559;0.1919812;0.1458277;0;10/26/2021 1:32:30 PM
Change Blindness;0.2623769;0.2440046;0.1449986;0;10/26/2021 1:32:30 PM
Change Blindness;0.2349534;0.3342044;0.1454366;0;10/26/2021 1:32:30 PM
Change Blindness;0.2383376;0.3270148;0.1382979;0;10/26/2021 1:32:30 PM
Change Blindness;0.2439438;0.3172597;0.1269975;0;10/26/2021 1:32:30 PM
Change Blindness;0.2227249;0.3786033;0.1153251;0;10/26/2021 1:32:30 PM
Change Blindness;0.1855286;0.487662;0.09518123;0;10/26/2021 1:32:30 PM
Change Blindness;0.1656358;0.5212045;0.08337338;0;10/26/2021 1:32:30 PM
Change Blindness;0.1469471;0.5538117;0.07238621;0;10/26/2021 1:32:30 PM
Change Blindness;0.07591221;0.6896945;0.07346967;0;10/26/2021 1:32:31 PM
Change Blindness;0.07553706;0.6834601;0.07370543;0;10/26/2021 1:32:31 PM
Change Blindness;0.07489806;0.6711729;0.07435736;0;10/26/2021 1:32:31 PM
Change Blindness;0.07471773;0.6705188;0.07422961;0;10/26/2021 1:32:31 PM
Change Blindness;0.07438947;0.6680937;0.07417753;0;10/26/2021 1:32:31 PM
Change Blindness;0.07440977;0.6695596;0.07416248;0;10/26/2021 1:32:31 PM
Change Blindness;0.07442159;0.6705774;0.07418819;0;10/26/2021 1:32:31 PM
Change Blindness;0.07435672;0.6762927;0.07239453;0;10/26/2021 1:32:31 PM
Change Blindness;0.0721231;0.6776221;0.07233625;0;10/26/2021 1:32:31 PM
Change Blindness;0.07179365;0.6758037;0.07301012;0;10/26/2021 1:32:31 PM
Change Blindness;0.07053623;0.6739362;0.07338979;0;10/26/2021 1:32:31 PM
Change Blindness;0.06965234;0.673657;0.07320934;0;10/26/2021 1:32:31 PM
Change Blindness;0.06790847;0.6738768;0.07433183;0;10/26/2021 1:32:31 PM
Change Blindness;0.06482371;0.6737955;0.07669535;0;10/26/2021 1:32:31 PM
Change Blindness;0.06343393;0.6735456;0.07794416;0;10/26/2021 1:32:31 PM
Change Blindness;0.06079882;0.672959;0.08029839;0;10/26/2021 1:32:31 PM
Change Blindness;0.06193746;0.6720639;0.08046373;0;10/26/2021 1:32:31 PM
Change Blindness;0.06631842;0.6755011;0.07602715;0;10/26/2021 1:32:31 PM
Change Blindness;0.06093482;0.6799464;0.07565852;0;10/26/2021 1:32:31 PM
Change Blindness;0.05995303;0.6785923;0.07702582;0;10/26/2021 1:32:31 PM
Change Blindness;0.05798597;0.67614;0.07964105;0;10/26/2021 1:32:31 PM
Change Blindness;0.06445838;0.6853225;0.07935671;0;10/26/2021 1:32:31 PM
Change Blindness;0.07405332;0.7108146;0.0762433;0;10/26/2021 1:32:31 PM
Change Blindness;0.07752205;0.7267971;0.07356601;0;10/26/2021 1:32:31 PM
Change Blindness;0.07533254;0.7035782;0.07633782;0;10/26/2021 1:32:32 PM
Change Blindness;0.06511116;0.6706552;0.07921038;0;10/26/2021 1:32:32 PM
Change Blindness;0.04686076;0.6115074;0.08448963;0;10/26/2021 1:32:32 PM
Change Blindness;0.04690662;0.5817125;0.09652877;0;10/26/2021 1:32:32 PM
Change Blindness;0.04615657;0.525995;0.1181964;0;10/26/2021 1:32:32 PM
Change Blindness;0.06041529;0.5825689;0.1190056;0;10/26/2021 1:32:32 PM
Change Blindness;0.07326845;0.6328334;0.1201611;0;10/26/2021 1:32:32 PM
Change Blindness;0.07233242;0.7221255;0.09927098;0;10/26/2021 1:32:32 PM
