Condition;X;Y;Z;Displacement;Time stamp
Change Blindness;-0.0636684;-0.4475009;0.2909224;0;10/26/2021 3:09:18 PM
Change Blindness;-0.05644944;0.05638151;0.04199374;0;10/26/2021 3:09:18 PM
Change Blindness;-0.046922;-0.4133631;0.27789;0;10/26/2021 3:09:18 PM
Change Blindness;-0.046922;-0.4133631;0.27789;0;10/26/2021 3:09:18 PM
Change Blindness;-0.06231081;-0.4285072;0.287021;0;10/26/2021 3:09:19 PM
Change Blindness;-0.06231081;-0.4285072;0.287021;0;10/26/2021 3:09:19 PM
Change Blindness;-0.04438537;-0.3927199;0.2777476;0;10/26/2021 3:09:19 PM
Change Blindness;-0.04438537;-0.3927199;0.2777476;0;10/26/2021 3:09:19 PM
Change Blindness;-0.05379009;-0.4083897;0.2799976;0;10/26/2021 3:09:19 PM
Change Blindness;0.04098633;-0.4254766;0.2096331;0;10/26/2021 3:09:21 PM
Change Blindness;0.04098633;-0.4254766;0.2096331;0;10/26/2021 3:09:21 PM
Change Blindness;-0.004215986;-0.252609;0.08129463;0;10/26/2021 3:09:21 PM
Change Blindness;-0.004215986;-0.252609;0.08129463;0;10/26/2021 3:09:21 PM
Change Blindness;-0.03756309;0.0473264;0.08937935;0;10/26/2021 3:09:21 PM
Change Blindness;-0.03756309;0.0473264;0.08937935;0;10/26/2021 3:09:21 PM
Change Blindness;-0.03690177;0.04348838;0.1064945;0;10/26/2021 3:09:21 PM
Change Blindness;-0.03690177;0.04348838;0.1064945;0;10/26/2021 3:09:21 PM
Change Blindness;-0.06547874;-0.4256375;0.295617;0;10/26/2021 3:09:21 PM
Change Blindness;-0.06547874;-0.4256375;0.295617;0;10/26/2021 3:09:21 PM
Change Blindness;0.04494753;0.7136499;0.2141641;0;10/26/2021 3:09:21 PM
Change Blindness;0.04494753;0.7136499;0.2141641;0;10/26/2021 3:09:21 PM
Change Blindness;0.03318489;0.7366978;0.2126403;0;10/26/2021 3:09:21 PM
Change Blindness;0.01210825;0.7779998;0.2099095;0;10/26/2021 3:09:21 PM
Change Blindness;0.01916775;0.7778141;0.2087749;0;10/26/2021 3:09:22 PM
Change Blindness;0.03089734;0.7792001;0.2066355;0;10/26/2021 3:09:22 PM
Change Blindness;-0.05660689;0.02165107;0.1729773;0;10/26/2021 3:09:22 PM
Change Blindness;-0.05660689;0.02165107;0.1729773;0;10/26/2021 3:09:22 PM
Change Blindness;0.04506448;0.6719751;0.2248129;0;10/26/2021 3:09:22 PM
Change Blindness;0.04506448;0.6719751;0.2248129;0;10/26/2021 3:09:22 PM
Change Blindness;-0.06740713;0.01533806;0.1826104;0;10/26/2021 3:09:22 PM
Change Blindness;-0.06740713;0.01533806;0.1826104;0;10/26/2021 3:09:22 PM
Change Blindness;0.02770886;-0.4301192;0.2216161;0;10/26/2021 3:09:22 PM
Change Blindness;0.02770886;-0.4301192;0.2216161;0;10/26/2021 3:09:22 PM
Change Blindness;-0.07708639;0.01055016;0.1855315;0;10/26/2021 3:09:22 PM
Change Blindness;-0.07708639;0.01055016;0.1855315;0;10/26/2021 3:09:22 PM
Change Blindness;-0.0813444;0.0086025;0.1852773;0;10/26/2021 3:09:22 PM
Change Blindness;-0.0813444;0.0086025;0.1852773;0;10/26/2021 3:09:22 PM
Change Blindness;-0.08507887;0.007138088;0.1846712;0;10/26/2021 3:09:22 PM
Change Blindness;-0.08507887;0.007138088;0.1846712;0;10/26/2021 3:09:22 PM
Change Blindness;-0.08845991;0.006062433;0.1836504;0;10/26/2021 3:09:22 PM
Change Blindness;-0.08845991;0.006062433;0.1836504;0;10/26/2021 3:09:22 PM
Change Blindness;-0.09137166;0.005322114;0.1824197;0;10/26/2021 3:09:22 PM
Change Blindness;-0.0940333;0.004760191;0.1812099;0;10/26/2021 3:09:22 PM
Change Blindness;-0.0940333;0.004760191;0.1812099;0;10/26/2021 3:09:22 PM
Change Blindness;-0.0940333;0.004760191;0.1812099;0;10/26/2021 3:09:22 PM
Change Blindness;-0.09651476;0.004217997;0.1800208;0;10/26/2021 3:09:22 PM
Change Blindness;-0.09651476;0.004217997;0.1800208;0;10/26/2021 3:09:22 PM
Change Blindness;-0.09856197;0.003608659;0.1791489;0;10/26/2021 3:09:22 PM
Change Blindness;-0.09856197;0.003608659;0.1791489;0;10/26/2021 3:09:22 PM
Change Blindness;-0.09982768;0.002928883;0.1785558;0;10/26/2021 3:09:22 PM
Change Blindness;-0.09982768;0.002928883;0.1785558;0;10/26/2021 3:09:22 PM
Change Blindness;-0.1000876;0.002404034;0.178135;0;10/26/2021 3:09:22 PM
Change Blindness;-0.1000876;0.002404034;0.178135;0;10/26/2021 3:09:22 PM
Change Blindness;-0.09948424;0.001964137;0.1777552;0;10/26/2021 3:09:22 PM
Change Blindness;-0.09948424;0.001964137;0.1777552;0;10/26/2021 3:09:22 PM
Change Blindness;-0.09823886;0.001615137;0.1773729;0;10/26/2021 3:09:22 PM
Change Blindness;-0.09823886;0.001615137;0.1773729;0;10/26/2021 3:09:22 PM
Change Blindness;-0.09664026;0.00159204;0.1770101;0;10/26/2021 3:09:22 PM
Change Blindness;-0.09489694;0.00199607;0.1767266;0;10/26/2021 3:09:22 PM
Change Blindness;-0.09489694;0.00199607;0.1767266;0;10/26/2021 3:09:22 PM
Change Blindness;-0.09489694;0.00199607;0.1767266;0;10/26/2021 3:09:22 PM
Change Blindness;-0.09329802;0.002664164;0.1766305;0;10/26/2021 3:09:22 PM
Change Blindness;-0.09329802;0.002664164;0.1766305;0;10/26/2021 3:09:22 PM
