Condition;X;Y;Z;Displacement;Time stamp
Change Blindness;-0,05558563;0,800568;0,07348735;0;2021-08-20 18:17:30
Change Blindness;-0,05843176;0,8060758;0,08404268;0;2021-08-20 18:17:30
Change Blindness;-0,06118038;0,8115745;0,09471845;0;2021-08-20 18:17:30
Change Blindness;-0,05994444;0,8118318;0,1157039;0;2021-08-20 18:17:30
Change Blindness;-0,06312834;0,8189928;0,1227669;0;2021-08-20 18:17:30
Change Blindness;-0,06312834;0,8189928;0,1227669;0;2021-08-20 18:17:30
Change Blindness;-0,06280954;0,8195791;0,1312802;0;2021-08-20 18:17:30
Change Blindness;-0,06258192;0,8203517;0,139986;0;2021-08-20 18:17:30
Change Blindness;-0,06262985;0,8182755;0,1462195;0;2021-08-20 18:17:30
Change Blindness;-0,0613271;0,8193166;0,1481275;0;2021-08-20 18:17:30
Change Blindness;-0,06006341;0,8205552;0,1511515;0;2021-08-20 18:17:30
Change Blindness;-0,06006341;0,8205552;0,1511515;0;2021-08-20 18:17:30
Change Blindness;-0,05846764;0,8248196;0,1517068;0;2021-08-20 18:17:30
Change Blindness;-0,05740738;0,828131;0,1525742;0;2021-08-20 18:17:30
Change Blindness;-0,05691333;0,8257359;0,1564866;0;2021-08-20 18:17:30
Change Blindness;-0,05631041;0,8237464;0,16045;0;2021-08-20 18:17:30
Change Blindness;-0,05583298;0,821886;0,1663097;0;2021-08-20 18:17:31
Change Blindness;-0,05583298;0,821886;0,1663097;0;2021-08-20 18:17:31
Change Blindness;-0,0565481;0,8220496;0,1712773;0;2021-08-20 18:17:31
Change Blindness;-0,05712202;0,8222189;0,1761974;0;2021-08-20 18:17:31
Change Blindness;-0,05645777;0,8158572;0,1858657;0;2021-08-20 18:17:31
Change Blindness;-0,05784567;0,8140498;0,1931075;0;2021-08-20 18:17:31
Change Blindness;-0,05910511;0,812395;0,2001578;0;2021-08-20 18:17:31
Change Blindness;-0,06057504;0,813626;0,2074719;0;2021-08-20 18:17:31
Change Blindness;-0,0596074;0,8109353;0,2168848;0;2021-08-20 18:17:31
Change Blindness;-0,05875843;0,8083915;0,2260388;0;2021-08-20 18:17:31
Change Blindness;-0,05783567;0,80231;0,2387021;0;2021-08-20 18:17:31
Change Blindness;-0,05783567;0,80231;0,2387021;0;2021-08-20 18:17:31
Change Blindness;-0,05771196;0,8003491;0,2453753;0;2021-08-20 18:17:31
Change Blindness;-0,05757905;0,7983521;0,2523136;0;2021-08-20 18:17:31
Change Blindness;-0,05778732;0,7952639;0,2590729;0;2021-08-20 18:17:31
Change Blindness;-0,05734818;0,7896125;0,2677281;0;2021-08-20 18:17:31
Change Blindness;-0,0567936;0,7865993;0,272859;0;2021-08-20 18:17:31
Change Blindness;-0,05624898;0,7836599;0,2781049;0;2021-08-20 18:17:31
Change Blindness;-0,05660193;0,7817308;0,282263;0;2021-08-20 18:17:31
Change Blindness;-0,05725539;0,7818219;0,2856762;0;2021-08-20 18:17:31
Change Blindness;-0,05784009;0,7818225;0,2890477;0;2021-08-20 18:17:31
Change Blindness;-0,05784009;0,7818225;0,2890477;0;2021-08-20 18:17:31
Change Blindness;-0,05860503;0,7816731;0,2931361;0;2021-08-20 18:17:31
Change Blindness;-0,05916811;0,7812654;0,297083;0;2021-08-20 18:17:31
Change Blindness;-0,05858796;0,779183;0,3005216;0;2021-08-20 18:17:31
Change Blindness;-0,05770724;0,777855;0,3032803;0;2021-08-20 18:17:31
Change Blindness;-0,05682353;0,77769;0,3053905;0;2021-08-20 18:17:31
Change Blindness;-0,05603618;0,7774941;0,3076108;0;2021-08-20 18:17:31
Change Blindness;-0,05581464;0,7775899;0,3092347;0;2021-08-20 18:17:31
Change Blindness;-0,0555706;0,778162;0,3104327;0;2021-08-20 18:17:31
Change Blindness;-0,05532502;0,7786586;0,31176;0;2021-08-20 18:17:31
Change Blindness;-0,05532502;0,7786586;0,31176;0;2021-08-20 18:17:31
Change Blindness;-0,05525758;0,7788184;0,3132367;0;2021-08-20 18:17:31
Change Blindness;-0,0552158;0,7789747;0,314781;0;2021-08-20 18:17:31
Change Blindness;-0,05548315;0,779151;0,3164719;0;2021-08-20 18:17:31
Change Blindness;-0,05573177;0,7787518;0,3177934;0;2021-08-20 18:17:31
Change Blindness;-0,05642882;0,7785172;0,3196726;0;2021-08-20 18:17:31
Change Blindness;-0,05705731;0,7783114;0,3215399;0;2021-08-20 18:17:31
Change Blindness;-0,05806987;0,7785913;0,3233326;0;2021-08-20 18:17:31
