Condition;X;Y;Z;Displacement;Time stamp
Change Blindness;0.004734128;0.768394;0.07455986;0;7/18/2021 9:03:33 AM
Change Blindness;0.003843366;0.772226;0.07628241;0;7/18/2021 9:03:33 AM
Change Blindness;0.003028512;0.775849;0.07825613;0;7/18/2021 9:03:33 AM
Change Blindness;0.00341944;0.7772779;0.08253776;0;7/18/2021 9:03:33 AM
Change Blindness;0.003073451;0.7804508;0.08597781;0;7/18/2021 9:03:33 AM
Change Blindness;0.002585473;0.7828406;0.08741628;0;7/18/2021 9:03:33 AM
Change Blindness;0.001677221;0.7873667;0.09028219;0;7/18/2021 9:03:33 AM
Change Blindness;0.00039223;0.7904291;0.09323628;0;7/18/2021 9:03:33 AM
Change Blindness;-0.001246351;0.7927294;0.09650744;0;7/18/2021 9:03:33 AM
Change Blindness;0.0008245865;0.7947202;0.1022564;0;7/18/2021 9:03:33 AM
Change Blindness;0.001688515;0.7957166;0.1048795;0;7/18/2021 9:03:33 AM
Change Blindness;0.00302582;0.7987006;0.1105953;0;7/18/2021 9:03:33 AM
Change Blindness;0.004184986;0.8017083;0.1161134;0;7/18/2021 9:03:33 AM
Change Blindness;0.00812304;0.8040223;0.1222643;0;7/18/2021 9:03:33 AM
Change Blindness;0.01133904;0.8084753;0.1269467;0;7/18/2021 9:03:33 AM
Change Blindness;0.01270588;0.8116313;0.1286794;0;7/18/2021 9:03:33 AM
Change Blindness;0.01531554;0.8176864;0.1322566;0;7/18/2021 9:03:33 AM
Change Blindness;0.01694355;0.8192301;0.1344402;0;7/18/2021 9:03:33 AM
Change Blindness;0.02005912;0.8224332;0.1387996;0;7/18/2021 9:03:33 AM
Change Blindness;0.01932698;0.8220177;0.141224;0;7/18/2021 9:03:34 AM
Change Blindness;0.01768748;0.8215268;0.1483462;0;7/18/2021 9:03:34 AM
Change Blindness;0.01526426;0.8251947;0.1514967;0;7/18/2021 9:03:34 AM
Change Blindness;0.01321562;0.8286102;0.1547324;0;7/18/2021 9:03:34 AM
Change Blindness;0.00992767;0.8319913;0.1586556;0;7/18/2021 9:03:34 AM
Change Blindness;0.008436932;0.833621;0.1605888;0;7/18/2021 9:03:34 AM
Change Blindness;0.007323554;0.8334652;0.1677276;0;7/18/2021 9:03:34 AM
Change Blindness;0.00621044;0.8336514;0.1744421;0;7/18/2021 9:03:34 AM
Change Blindness;0.003724421;0.8370496;0.1786232;0;7/18/2021 9:03:34 AM
Change Blindness;9.702309E-05;0.842923;0.1815416;0;7/18/2021 9:03:34 AM
Change Blindness;0.001296195;0.8462088;0.1882547;0;7/18/2021 9:03:34 AM
Change Blindness;0.001740601;0.8477993;0.1914958;0;7/18/2021 9:03:34 AM
Change Blindness;0.005506218;0.8474032;0.2020686;0;7/18/2021 9:03:34 AM
Change Blindness;0.008657685;0.8473768;0.2119243;0;7/18/2021 9:03:34 AM
Change Blindness;0.01075955;0.849183;0.220388;0;7/18/2021 9:03:34 AM
Change Blindness;0.01162327;0.8499459;0.2239641;0;7/18/2021 9:03:34 AM
Change Blindness;0.01408646;0.8487061;0.2328272;0;7/18/2021 9:03:34 AM
Change Blindness;0.01641202;0.8477965;0.241696;0;7/18/2021 9:03:34 AM
Change Blindness;0.0183766;0.8475052;0.2494546;0;7/18/2021 9:03:34 AM
Change Blindness;0.02007263;0.847674;0.25636;0;7/18/2021 9:03:34 AM
Change Blindness;0.02056452;0.8460885;0.2609338;0;7/18/2021 9:03:34 AM
Change Blindness;0.02162905;0.8432699;0.2700033;0;7/18/2021 9:03:34 AM
Change Blindness;0.02266713;0.8401879;0.2776199;0;7/18/2021 9:03:34 AM
Change Blindness;0.02376983;0.8373986;0.2853437;0;7/18/2021 9:03:34 AM
Change Blindness;0.02573285;0.8336656;0.2936544;0;7/18/2021 9:03:34 AM
Change Blindness;0.02669042;0.831901;0.2978173;0;7/18/2021 9:03:34 AM
Change Blindness;0.02825335;0.8299799;0.3044207;0;7/18/2021 9:03:34 AM
Change Blindness;0.0298105;0.8280576;0.3111913;0;7/18/2021 9:03:34 AM
Change Blindness;0.03100276;0.8265717;0.3175661;0;7/18/2021 9:03:34 AM
Change Blindness;0.03190591;0.8254324;0.3235977;0;7/18/2021 9:03:34 AM
Change Blindness;0.03232646;0.824655;0.3262322;0;7/18/2021 9:03:34 AM
Change Blindness;0.03322077;0.8230848;0.3316697;0;7/18/2021 9:03:34 AM
Change Blindness;0.03331808;0.82214;0.3354549;0;7/18/2021 9:03:34 AM
Change Blindness;0.03354622;0.8211075;0.3395765;0;7/18/2021 9:03:34 AM
Change Blindness;0.03389459;0.8212388;0.3419554;0;7/18/2021 9:03:34 AM
Change Blindness;0.03409097;0.8212315;0.3432961;0;7/18/2021 9:03:34 AM
Change Blindness;0.0340866;0.8196866;0.3460058;0;7/18/2021 9:03:34 AM
Change Blindness;0.033939;0.8195006;0.3468334;0;7/18/2021 9:03:34 AM
Change Blindness;0.03365143;0.8204915;0.3460364;0;7/18/2021 9:03:34 AM
Change Blindness;0.03353273;0.8209282;0.3458084;0;7/18/2021 9:03:34 AM
Change Blindness;0.0330668;0.821748;0.3454987;0;7/18/2021 9:03:34 AM
Change Blindness;0.03242732;0.822512;0.3453477;0;7/18/2021 9:03:34 AM
Change Blindness;0.03188675;0.8231289;0.3456229;0;7/18/2021 9:03:34 AM
Change Blindness;0.03139839;0.8235137;0.3463136;0;7/18/2021 9:03:34 AM
Change Blindness;0.03116803;0.8236126;0.3468268;0;7/18/2021 9:03:34 AM
Change Blindness;0.03072871;0.8238197;0.3478335;0;7/18/2021 9:03:34 AM
Change Blindness;0.03014752;0.8240523;0.3483085;0;7/18/2021 9:03:34 AM
Change Blindness;0.0294615;0.8241944;0.3488816;0;7/18/2021 9:03:34 AM
Change Blindness;0.02868351;0.8242612;0.3495286;0;7/18/2021 9:03:34 AM
Change Blindness;0.02831046;0.8243016;0.3498569;0;7/18/2021 9:03:34 AM
Change Blindness;0.02770966;0.8243988;0.3504172;0;7/18/2021 9:03:35 AM
Change Blindness;0.0272265;0.8245108;0.350904;0;7/18/2021 9:03:35 AM
Change Blindness;0.02653542;0.8245509;0.3515964;0;7/18/2021 9:03:35 AM
Change Blindness;0.02599408;0.8247075;0.3522765;1.192093E-07;7/18/2021 9:03:35 AM
Change Blindness;0.02578543;0.8248345;0.3526126;1.192093E-07;7/18/2021 9:03:35 AM
Change Blindness;0.02535386;0.8250785;0.3532856;1.192093E-07;7/18/2021 9:03:35 AM
Change Blindness;0.02496549;0.8251443;0.3537914;1.192093E-07;7/18/2021 9:03:35 AM
Change Blindness;0.02463278;0.8253558;0.3544607;1.192093E-07;7/18/2021 9:03:35 AM
Change Blindness;0.02434868;0.8256857;0.3552619;1.192093E-07;7/18/2021 9:03:35 AM
Change Blindness;0.02419924;0.8258442;0.355656;1.192093E-07;7/18/2021 9:03:35 AM
Change Blindness;0.0236241;0.826163;0.3563539;1.192093E-07;7/18/2021 9:03:35 AM
Change Blindness;0.02283122;0.8264812;0.3569781;1.192093E-07;7/18/2021 9:03:35 AM
Change Blindness;0.02228167;0.8267347;0.3566787;1.192093E-07;7/18/2021 9:03:35 AM
Change Blindness;0.02195079;0.8270006;0.3567339;1.192093E-07;7/18/2021 9:03:35 AM
Change Blindness;0.02187962;0.8271384;0.3568956;1.192093E-07;7/18/2021 9:03:35 AM
Change Blindness;0.02170979;0.8274128;0.3572325;1.192093E-07;7/18/2021 9:03:35 AM
Change Blindness;0.02149937;0.827697;0.3581114;1.192093E-07;7/18/2021 9:03:35 AM
Change Blindness;0.02121734;0.8279387;0.3584482;1.192093E-07;7/18/2021 9:03:35 AM
Change Blindness;0.02104853;0.8280405;0.3583876;1.192093E-07;7/18/2021 9:03:35 AM
Change Blindness;0.02078383;0.8280506;0.3585494;1.192093E-07;7/18/2021 9:03:35 AM
Change Blindness;0.02058091;0.827897;0.3589573;1.192093E-07;7/18/2021 9:03:35 AM
Change Blindness;0.02035567;0.8277718;0.359386;1.192093E-07;7/18/2021 9:03:35 AM
Change Blindness;0.02032494;0.8277594;0.3600527;1.192093E-07;7/18/2021 9:03:35 AM
Change Blindness;0.02029939;0.8277546;0.3603685;1.192093E-07;7/18/2021 9:03:35 AM
Change Blindness;0.01983651;0.8277698;0.3608267;1.192093E-07;7/18/2021 9:03:35 AM
Change Blindness;0.01940646;0.8277843;0.3612816;1.192093E-07;7/18/2021 9:03:35 AM
Change Blindness;0.01925859;0.8279837;0.3612103;1.192093E-07;7/18/2021 9:03:35 AM
Change Blindness;0.01899852;0.8279815;0.3615775;1.192093E-07;7/18/2021 9:03:35 AM
Change Blindness;0.01882272;0.8278972;0.3619402;1.192093E-07;7/18/2021 9:03:35 AM
Change Blindness;0.01864154;0.8278702;0.3626686;1.192093E-07;7/18/2021 9:03:35 AM
Change Blindness;0.01866867;0.8279211;0.3629971;1.192093E-07;7/18/2021 9:03:35 AM
Change Blindness;0.01873376;0.827926;0.36294;1.192093E-07;7/18/2021 9:03:35 AM
Change Blindness;0.01847793;0.8278697;0.3641123;1.192093E-07;7/18/2021 9:03:35 AM
Change Blindness;0.01836102;0.8278444;0.364636;1.192093E-07;7/18/2021 9:03:35 AM
Change Blindness;0.01823218;0.8279046;0.3651702;1.192093E-07;7/18/2021 9:03:35 AM
Change Blindness;0.01810656;0.8279554;0.365674;1.192093E-07;7/18/2021 9:03:35 AM
Change Blindness;0.01789177;0.8278832;0.3662795;1.192093E-07;7/18/2021 9:03:35 AM
Change Blindness;0.01776107;0.8280855;0.3665737;1.192093E-07;7/18/2021 9:03:35 AM
Change Blindness;0.01772999;0.8283025;0.366591;1.192093E-07;7/18/2021 9:03:35 AM
Change Blindness;0.01774304;0.828593;0.366985;1.192093E-07;7/18/2021 9:03:35 AM
Change Blindness;0.01781732;0.8287593;0.3676801;1.192093E-07;7/18/2021 9:03:35 AM
Change Blindness;0.01787402;0.8289188;0.3683428;1.192093E-07;7/18/2021 9:03:35 AM
Change Blindness;0.01782605;0.8287864;0.3684562;1.192093E-07;7/18/2021 9:03:35 AM
