Condition;X;Y;Z;Displacement;Time stamp
Change Blindness;0.09449454;0.6761529;0.07272445;1.490116E-08;12/2/2020 10:16:24 AM
Change Blindness;0.09372764;0.6768594;0.07382692;1.490116E-08;12/2/2020 10:16:24 AM
Change Blindness;0.09260288;0.677688;0.07540525;1.490116E-08;12/2/2020 10:16:24 AM
Change Blindness;0.09182799;0.678013;0.07646483;1.490116E-08;12/2/2020 10:16:24 AM
Change Blindness;0.09107534;0.6782882;0.07768081;1.490116E-08;12/2/2020 10:16:24 AM
Change Blindness;0.09047204;0.6813586;0.07831939;1.490116E-08;12/2/2020 10:16:24 AM
Change Blindness;0.08988915;0.6841452;0.07898643;1.490116E-08;12/2/2020 10:16:24 AM
Change Blindness;0.08886708;0.6839881;0.08168472;1.490116E-08;12/2/2020 10:16:24 AM
Change Blindness;0.08836716;0.6839611;0.08298519;1.490116E-08;12/2/2020 10:16:24 AM
Change Blindness;0.08773609;0.6833082;0.08408209;1.490116E-08;12/2/2020 10:16:24 AM
Change Blindness;0.08651751;0.6822082;0.08626614;1.490116E-08;12/2/2020 10:16:24 AM
Change Blindness;0.08701365;0.6814129;0.08683799;1.490116E-08;12/2/2020 10:16:24 AM
Change Blindness;0.08775506;0.6800677;0.08799281;1.490116E-08;12/2/2020 10:16:24 AM
Change Blindness;0.08846235;0.6784748;0.08878521;1.490116E-08;12/2/2020 10:16:24 AM
Change Blindness;0.08909476;0.6769869;0.08959366;1.490116E-08;12/2/2020 10:16:24 AM
Change Blindness;0.08911356;0.6765667;0.09049553;1.490116E-08;12/2/2020 10:16:24 AM
Change Blindness;0.08909813;0.6761088;0.09150849;1.490116E-08;12/2/2020 10:16:24 AM
Change Blindness;0.08843335;0.6765721;0.09151951;1.490116E-08;12/2/2020 10:16:24 AM
Change Blindness;0.0877939;0.676981;0.09160567;1.490116E-08;12/2/2020 10:16:24 AM
Change Blindness;0.08688741;0.6787674;0.0907327;1.490116E-08;12/2/2020 10:16:24 AM
Change Blindness;0.08646853;0.6795509;0.09039713;1.490116E-08;12/2/2020 10:16:24 AM
Change Blindness;0.0871237;0.6788253;0.09055702;1.490116E-08;12/2/2020 10:16:24 AM
Change Blindness;0.08804481;0.6775548;0.09096552;1.490116E-08;12/2/2020 10:16:24 AM
Change Blindness;0.08901055;0.6751757;0.08993187;1.490116E-08;12/2/2020 10:16:24 AM
Change Blindness;0.08942735;0.6741283;0.08948189;1.490116E-08;12/2/2020 10:16:24 AM
Change Blindness;0.08978818;0.673215;0.08909111;1.490116E-08;12/2/2020 10:16:24 AM
Change Blindness;0.09041201;0.6743068;0.088162;1.490116E-08;12/2/2020 10:16:24 AM
Change Blindness;0.09065239;0.6749483;0.08832286;1.490116E-08;12/2/2020 10:16:24 AM
Change Blindness;0.09109434;0.6759749;0.08855674;1.490116E-08;12/2/2020 10:16:24 AM
Change Blindness;0.09081072;0.6755713;0.08901829;1.490116E-08;12/2/2020 10:16:24 AM
Change Blindness;0.09056559;0.6751951;0.08943608;1.490116E-08;12/2/2020 10:16:24 AM
Change Blindness;0.08944567;0.6750395;0.09004233;1.490116E-08;12/2/2020 10:16:24 AM
Change Blindness;0.08847068;0.6748867;0.09057462;1.490116E-08;12/2/2020 10:16:24 AM
Change Blindness;0.08895513;0.6749862;0.09061325;1.490116E-08;12/2/2020 10:16:24 AM
Change Blindness;0.08938126;0.6750718;0.09065992;1.490116E-08;12/2/2020 10:16:24 AM
Change Blindness;0.08970518;0.6750401;0.09108912;1.490116E-08;12/2/2020 10:16:24 AM
Change Blindness;0.08965372;0.6749412;0.09144285;1.490116E-08;12/2/2020 10:16:24 AM
Change Blindness;0.08901655;0.6749963;0.09218721;1.490116E-08;12/2/2020 10:16:24 AM
Change Blindness;0.08848029;0.6751311;0.09256028;1.490116E-08;12/2/2020 10:16:24 AM
Change Blindness;0.08780663;0.6749958;0.09279308;1.490116E-08;12/2/2020 10:16:24 AM
Change Blindness;0.08658458;0.6747485;0.09325219;1.490116E-08;12/2/2020 10:16:24 AM
Change Blindness;0.08582157;0.6745013;0.09396142;1.490116E-08;12/2/2020 10:16:24 AM
Change Blindness;0.08559334;0.6743711;0.09442627;1.490116E-08;12/2/2020 10:16:24 AM
Change Blindness;0.08490443;0.6742176;0.09478164;1.490116E-08;12/2/2020 10:16:24 AM
Change Blindness;0.08360463;0.6739265;0.09546711;1.490116E-08;12/2/2020 10:16:24 AM
Change Blindness;0.08328553;0.6739724;0.09537792;1.490116E-08;12/2/2020 10:16:24 AM
Change Blindness;0.08420707;0.6730629;0.09521308;1.490116E-08;12/2/2020 10:16:25 AM
Change Blindness;0.08474165;0.6726234;0.09518646;1.490116E-08;12/2/2020 10:16:25 AM
Change Blindness;0.08523227;0.6721993;0.09517248;1.490116E-08;12/2/2020 10:16:25 AM
Change Blindness;0.0859749;0.6735774;0.09554799;1.490116E-08;12/2/2020 10:16:25 AM
Change Blindness;0.08726976;0.6758697;0.09620661;1.490116E-08;12/2/2020 10:16:25 AM
Change Blindness;0.08690634;0.6757233;0.09690131;1.490116E-08;12/2/2020 10:16:25 AM
Change Blindness;0.08660126;0.675608;0.09755381;1.490116E-08;12/2/2020 10:16:25 AM
Change Blindness;0.08654384;0.6742663;0.09883353;1.490116E-08;12/2/2020 10:16:25 AM
Change Blindness;0.08673665;0.6731361;0.09946373;1.490116E-08;12/2/2020 10:16:25 AM
Change Blindness;0.08633308;0.673939;0.09980173;1.490116E-08;12/2/2020 10:16:25 AM
Change Blindness;0.0861627;0.6742974;0.09998912;1.490116E-08;12/2/2020 10:16:25 AM
Change Blindness;0.08596876;0.6744752;0.1007192;1.490116E-08;12/2/2020 10:16:25 AM
Change Blindness;0.08592634;0.6743563;0.1012354;1.490116E-08;12/2/2020 10:16:25 AM
Change Blindness;0.08606526;0.6742678;0.1015974;1.490116E-08;12/2/2020 10:16:25 AM
Change Blindness;0.08630331;0.6741425;0.1023053;1.490116E-08;12/2/2020 10:16:25 AM
Change Blindness;0.08640142;0.6740988;0.1026233;1.490116E-08;12/2/2020 10:16:25 AM
Change Blindness;0.08823743;0.6744196;0.1019559;1.490116E-08;12/2/2020 10:16:25 AM
Change Blindness;0.08895119;0.6745;0.1019497;1.490116E-08;12/2/2020 10:16:25 AM
Change Blindness;0.08957388;0.6745704;0.101957;1.490116E-08;12/2/2020 10:16:25 AM
Change Blindness;0.0893265;0.6742659;0.1018138;1.490116E-08;12/2/2020 10:16:25 AM
Change Blindness;0.08912146;0.6741915;0.1016985;1.490116E-08;12/2/2020 10:16:25 AM
Change Blindness;0.08840299;0.6736391;0.1011809;1.490116E-08;12/2/2020 10:16:25 AM
Change Blindness;0.08790694;0.6731904;0.1007973;1.490116E-08;12/2/2020 10:16:25 AM
Change Blindness;0.08716103;0.6725302;0.1004929;1.490116E-08;12/2/2020 10:16:25 AM
Change Blindness;0.08688387;0.672294;0.1005294;1.490116E-08;12/2/2020 10:16:25 AM
Change Blindness;0.08594237;0.6724324;0.1006543;1.490116E-08;12/2/2020 10:16:25 AM
Change Blindness;0.0855065;0.6724853;0.1007067;1.490116E-08;12/2/2020 10:16:25 AM
Change Blindness;0.08487949;0.6729407;0.1010298;1.490116E-08;12/2/2020 10:16:25 AM
Change Blindness;0.08468612;0.6733117;0.1012795;1.490116E-08;12/2/2020 10:16:25 AM
Change Blindness;0.08483861;0.6742511;0.102182;1.490116E-08;12/2/2020 10:16:25 AM
Change Blindness;0.08488148;0.6746763;0.1025916;1.490116E-08;12/2/2020 10:16:25 AM
Change Blindness;0.08490954;0.6750678;0.1029691;1.490116E-08;12/2/2020 10:16:25 AM
Change Blindness;0.08545282;0.6752362;0.1030737;1.490116E-08;12/2/2020 10:16:25 AM
Change Blindness;0.0855498;0.6752545;0.1031903;1.490116E-08;12/2/2020 10:16:25 AM
Change Blindness;0.08563567;0.6750779;0.1036648;1.490116E-08;12/2/2020 10:16:25 AM
Change Blindness;0.08563493;0.6748934;0.1040059;1.490116E-08;12/2/2020 10:16:25 AM
Change Blindness;0.08561669;0.6745742;0.1046729;1.490116E-08;12/2/2020 10:16:25 AM
Change Blindness;0.0855386;0.6742545;0.105638;1.490116E-08;12/2/2020 10:16:25 AM
Change Blindness;0.08538873;0.673681;0.107413;1.490116E-08;12/2/2020 10:16:25 AM
Change Blindness;0.08433609;0.674237;0.1107125;1.490116E-08;12/2/2020 10:16:25 AM
Change Blindness;0.08336354;0.6747367;0.1137894;1.490116E-08;12/2/2020 10:16:25 AM
Change Blindness;0.07889699;0.6890123;0.1222094;1.490116E-08;12/2/2020 10:16:25 AM
Change Blindness;0.07560375;0.7016894;0.1273891;1.490116E-08;12/2/2020 10:16:25 AM
Change Blindness;0.06901698;0.724311;0.1391711;1.490116E-08;12/2/2020 10:16:25 AM
Change Blindness;0.06584047;0.7340932;0.1454361;1.490116E-08;12/2/2020 10:16:25 AM
