Condition;X;Y;Z;Displacement;Time stamp
Change Blindness;0.0717162;0.6822473;0.07338785;0;10/26/2021 2:38:06 PM
Change Blindness;0.07096206;0.6820081;0.07724971;0;10/26/2021 2:38:06 PM
Change Blindness;0.07003711;0.682021;0.08085193;0;10/26/2021 2:38:06 PM
Change Blindness;0.06782468;0.6820477;0.0912913;0;10/26/2021 2:38:06 PM
Change Blindness;0.06715;0.6821358;0.09434753;0;10/26/2021 2:38:06 PM
Change Blindness;0.06636866;0.6807134;0.09521286;0;10/26/2021 2:38:06 PM
Change Blindness;0.0655099;0.6795366;0.09622338;0;10/26/2021 2:38:06 PM
Change Blindness;0.06381388;0.6767374;0.09493624;0;10/26/2021 2:38:06 PM
Change Blindness;0.06294838;0.6756217;0.09459651;0;10/26/2021 2:38:06 PM
Change Blindness;0.06101555;0.6742341;0.09486173;0;10/26/2021 2:38:06 PM
Change Blindness;0.05999487;0.673626;0.09513608;0;10/26/2021 2:38:06 PM
Change Blindness;0.05782348;0.672269;0.0982625;0;10/26/2021 2:38:06 PM
Change Blindness;0.05831102;0.6667161;0.101634;0;10/26/2021 2:38:06 PM
Change Blindness;0.05872063;0.6655418;0.1021278;0;10/26/2021 2:38:06 PM
Change Blindness;0.05929542;0.6638941;0.1028206;0;10/26/2021 2:38:06 PM
Change Blindness;0.0587847;0.6625631;0.1040156;0;10/26/2021 2:38:06 PM
Change Blindness;0.05889356;0.6607283;0.1032759;0;10/26/2021 2:38:06 PM
Change Blindness;0.05943339;0.6601326;0.1015782;0;10/26/2021 2:38:06 PM
Change Blindness;0.06040462;0.6591246;0.09829047;0;10/26/2021 2:38:07 PM
Change Blindness;0.06388067;0.652353;0.09650467;0;10/26/2021 2:38:07 PM
Change Blindness;0.06704441;0.6462145;0.09479563;0;10/26/2021 2:38:07 PM
Change Blindness;0.07140064;0.6390983;0.09190769;0;10/26/2021 2:38:07 PM
Change Blindness;0.07339799;0.6358439;0.09050592;0;10/26/2021 2:38:07 PM
Change Blindness;0.07344259;0.6365289;0.09023816;0;10/26/2021 2:38:07 PM
Change Blindness;0.07358103;0.6366456;0.08998824;0;10/26/2021 2:38:07 PM
Change Blindness;0.0756643;0.614839;0.1003741;0;10/26/2021 2:38:07 PM
Change Blindness;0.07666919;0.6050561;0.1048856;0;10/26/2021 2:38:07 PM
Change Blindness;0.07923296;0.6002702;0.1096082;0;10/26/2021 2:38:07 PM
Change Blindness;0.08047315;0.597622;0.111853;0;10/26/2021 2:38:07 PM
Change Blindness;0.08029622;0.6043543;0.1120968;0;10/26/2021 2:38:07 PM
Change Blindness;0.08022504;0.6153205;0.1129157;0;10/26/2021 2:38:07 PM
Change Blindness;0.08009131;0.6192439;0.1147052;0;10/26/2021 2:38:07 PM
Change Blindness;0.08200555;0.621335;0.1148305;0;10/26/2021 2:38:07 PM
Change Blindness;0.0838774;0.6199851;0.1134231;0;10/26/2021 2:38:07 PM
Change Blindness;0.08731183;0.6175539;0.1110922;0;10/26/2021 2:38:07 PM
Change Blindness;0.08972078;0.6152303;0.1055878;0;10/26/2021 2:38:07 PM
Change Blindness;0.09201426;0.6130577;0.1005879;0;10/26/2021 2:38:07 PM
Change Blindness;0.09629834;0.5999604;0.08787465;0;10/26/2021 2:38:07 PM
Change Blindness;0.09835372;0.5940137;0.08211783;0;10/26/2021 2:38:07 PM
Change Blindness;0.1019438;0.5843185;0.07440319;0;10/26/2021 2:38:07 PM
Change Blindness;0.03176832;0.6320541;0.07424448;0;10/26/2021 2:38:09 PM
Change Blindness;0.02976244;0.6310391;0.0780891;0;10/26/2021 2:38:09 PM
Change Blindness;0.0277935;0.6303261;0.08173942;0;10/26/2021 2:38:09 PM
