Condition;X;Y;Z;Displacement;Time stamp
Body warping;0.180713;0.6776143;0.1016953;0.15;10/26/2021 1:14:11 PM
Body warping;0.1821224;0.6780732;0.100249;0.15;10/26/2021 1:14:11 PM
Body warping;0.1835104;0.6785063;0.0987898;0.15;10/26/2021 1:14:11 PM
Body warping;0.1844258;0.6788685;0.09355587;0.15;10/26/2021 1:14:11 PM
Body warping;0.1847599;0.6789794;0.09208968;0.15;10/26/2021 1:14:11 PM
Body warping;0.1829088;0.6790417;0.08936299;0.15;10/26/2021 1:14:11 PM
Body warping;0.1827428;0.6781862;0.08794049;0.15;10/26/2021 1:14:11 PM
Body warping;0.182645;0.6774087;0.08648292;0.15;10/26/2021 1:14:11 PM
Body warping;0.1818566;0.6766633;0.08437642;0.15;10/26/2021 1:14:12 PM
Body warping;0.1812029;0.6766227;0.0836692;0.15;10/26/2021 1:14:12 PM
Body warping;0.1799442;0.6764612;0.08338587;0.15;10/26/2021 1:14:12 PM
Body warping;0.1793242;0.676348;0.08373079;0.15;10/26/2021 1:14:12 PM
Body warping;0.1785208;0.676122;0.08454204;0.15;10/26/2021 1:14:12 PM
Body warping;0.1770501;0.6756875;0.08581165;0.15;10/26/2021 1:14:12 PM
Body warping;0.1763637;0.6754761;0.0863189;0.15;10/26/2021 1:14:12 PM
Body warping;0.1753365;0.6744689;0.08775479;0.15;10/26/2021 1:14:12 PM
Body warping;0.1761976;0.6772794;0.08977361;0.15;10/26/2021 1:14:12 PM
Body warping;0.1779689;0.6809568;0.09047558;0.15;10/26/2021 1:14:12 PM
Body warping;0.1806913;0.6898629;0.09257687;0.15;10/26/2021 1:14:12 PM
Body warping;0.1817289;0.6950127;0.09392974;0.15;10/26/2021 1:14:12 PM
Body warping;0.1831849;0.7035061;0.09710683;0.15;10/26/2021 1:14:12 PM
Body warping;0.1836605;0.7070364;0.09890318;0.15;10/26/2021 1:14:12 PM
Body warping;0.1841324;0.70602;0.1013071;0.15;10/26/2021 1:14:12 PM
Body warping;0.1851002;0.7046314;0.105826;0.15;10/26/2021 1:14:12 PM
Body warping;0.1855928;0.7041714;0.1079805;0.15;10/26/2021 1:14:12 PM
Body warping;0.1852356;0.7074608;0.1126443;0.15;10/26/2021 1:14:12 PM
Body warping;0.1852008;0.7035891;0.1158809;0.15;10/26/2021 1:14:12 PM
Body warping;0.1852106;0.6998436;0.1192297;0.15;10/26/2021 1:14:12 PM
Body warping;0.1852944;0.6932614;0.1254482;0.15;10/26/2021 1:14:12 PM
Body warping;0.1850999;0.6822169;0.1290672;0.15;10/26/2021 1:14:12 PM
Body warping;0.183001;0.6760982;0.1361121;0.15;10/26/2021 1:14:12 PM
Body warping;0.1812267;0.6796108;0.1395729;0.15;10/26/2021 1:14:12 PM
Body warping;0.1761263;0.6877099;0.1463781;0.15;10/26/2021 1:14:12 PM
Body warping;0.1729076;0.6922705;0.149742;0.15;10/26/2021 1:14:12 PM
Body warping;0.169877;0.6964871;0.1530682;0.15;10/26/2021 1:14:12 PM
Body warping;0.1618608;0.711203;0.1596984;0.15;10/26/2021 1:14:12 PM
Body warping;0.1581368;0.7178881;0.1629798;0.15;10/26/2021 1:14:12 PM
Body warping;0.1510523;0.7248392;0.1705549;0.15;10/26/2021 1:14:12 PM
Body warping;0.1472723;0.7219512;0.173866;0.15;10/26/2021 1:14:12 PM
Body warping;0.1399158;0.71738;0.1805164;0.15;10/26/2021 1:14:12 PM
Body warping;0.1363076;0.71553;0.1838558;0.15;10/26/2021 1:14:12 PM
Body warping;0.1343603;0.7113021;0.187653;0.15;10/26/2021 1:14:12 PM
Body warping;0.1293264;0.7066717;0.1950524;0.15;10/26/2021 1:14:12 PM
Body warping;0.1263623;0.705933;0.1986489;0.15;10/26/2021 1:14:12 PM
Body warping;0.1205845;0.704594;0.2056028;0.15;10/26/2021 1:14:12 PM
Body warping;0.1166979;0.7077366;0.2072744;0.15;10/26/2021 1:14:12 PM
Body warping;0.1078354;0.7130861;0.2092899;0.15;10/26/2021 1:14:12 PM
Body warping;0.10293;0.715421;0.2097156;0.15;10/26/2021 1:14:12 PM
Body warping;0.09372114;0.7142971;0.2089102;0.15;10/26/2021 1:14:12 PM
Body warping;0.08924025;0.7137914;0.208785;0.15;10/26/2021 1:14:12 PM
Body warping;0.08481862;0.7133128;0.2087933;0.15;10/26/2021 1:14:12 PM
Body warping;0.07827396;0.7120581;0.2097367;0.15;10/26/2021 1:14:12 PM
Body warping;0.075308;0.7120344;0.2107647;0.15;10/26/2021 1:14:12 PM
Body warping;0.0693825;0.7119429;0.2127673;0.15;10/26/2021 1:14:12 PM
Body warping;0.06640816;0.7118807;0.2137536;0.15;10/26/2021 1:14:12 PM
Body warping;0.06142568;0.7155538;0.2167295;0.15;10/26/2021 1:14:12 PM
Body warping;0.05881022;0.7171651;0.2181724;0.15;10/26/2021 1:14:12 PM
Body warping;0.05311255;0.7310704;0.2217771;0.15;10/26/2021 1:14:12 PM
Body warping;0.0501603;0.7329294;0.2230313;0.15;10/26/2021 1:14:13 PM
Body warping;0.04721374;0.7347229;0.2242777;0.15;10/26/2021 1:14:13 PM
Body warping;0.04240006;0.735585;0.2268751;0.15;10/26/2021 1:14:13 PM
Body warping;0.04044803;0.7348734;0.2282193;0.15;10/26/2021 1:14:13 PM
Body warping;0.03670235;0.7333486;0.2296618;0.15;10/26/2021 1:14:13 PM
Body warping;0.03490664;0.732523;0.2298611;0.15;10/26/2021 1:14:13 PM
Body warping;0.03102984;0.7312734;0.23058;0.15;10/26/2021 1:14:13 PM
Body warping;0.02897986;0.7308023;0.2310625;0.15;10/26/2021 1:14:13 PM
Body warping;0.0269131;0.7303681;0.2315723;0.15;10/26/2021 1:14:13 PM
Body warping;0.02245091;0.7303685;0.2329679;0.15;10/26/2021 1:14:13 PM
Body warping;0.02051206;0.7306278;0.2336274;0.15;10/26/2021 1:14:13 PM
Body warping;0.01658347;0.7310746;0.2349597;0.15;10/26/2021 1:14:13 PM
Body warping;0.01460192;0.7312717;0.2356302;0.15;10/26/2021 1:14:13 PM
Body warping;0.01127512;0.7319652;0.2369851;0.15;10/26/2021 1:14:13 PM
Body warping;0.009615615;0.7324525;0.2376429;0.15;10/26/2021 1:14:13 PM
Body warping;0.006221686;0.7333483;0.2389652;0.15;10/26/2021 1:14:13 PM
Body warping;0.00453288;0.7337605;0.2396155;0.15;10/26/2021 1:14:13 PM
Body warping;0.002982261;0.7353448;0.2389996;0.15;10/26/2021 1:14:13 PM
Body warping;0.0007051894;0.7427053;0.2381458;0.15;10/26/2021 1:14:13 PM
Body warping;-8.107104E-05;0.7481763;0.2378591;0.15;10/26/2021 1:14:13 PM
Body warping;-0.0009351336;0.7533119;0.2376273;0.15;10/26/2021 1:14:13 PM
Body warping;-0.001133809;0.7715618;0.2385812;0.15;10/26/2021 1:14:13 PM
Body warping;-0.002621904;0.784097;0.2392225;0.15;10/26/2021 1:14:13 PM
Body warping;-0.003845866;0.788285;0.2394235;0.15;10/26/2021 1:14:13 PM
Body warping;-0.00505131;0.7925032;0.2396327;0.15;10/26/2021 1:14:13 PM
Body warping;-0.006342331;0.7947692;0.2430546;0.15;10/26/2021 1:14:13 PM
Body warping;-0.00796368;0.796237;0.2445304;0.15;10/26/2021 1:14:13 PM
Body warping;-0.01128886;0.8000097;0.2474326;0.15;10/26/2021 1:14:13 PM
Body warping;-0.01281568;0.8019295;0.2487346;0.15;10/26/2021 1:14:13 PM
Body warping;-0.01618496;0.8073008;0.2498209;0.15;10/26/2021 1:14:13 PM
Body warping;-0.01405717;0.8123398;0.2504028;0.15;10/26/2021 1:14:13 PM
Body warping;-0.01220272;0.8171874;0.2510068;0.15;10/26/2021 1:14:13 PM
Body warping;-0.009177552;0.8260517;0.2521948;0.15;10/26/2021 1:14:13 PM
Body warping;-0.00454759;0.8277955;0.2551621;0.15;10/26/2021 1:14:13 PM
Body warping;0.002124767;0.8310957;0.2602934;0.15;10/26/2021 1:14:13 PM
Body warping;0.004446532;0.8326411;0.2625566;0.15;10/26/2021 1:14:13 PM
Body warping;0.008019446;0.8346816;0.26632;0.15;10/26/2021 1:14:13 PM
Body warping;0.009379001;0.8352484;0.2678992;0.15;10/26/2021 1:14:13 PM
Body warping;0.01266163;0.8322566;0.271004;0.15;10/26/2021 1:14:13 PM
