Condition;X;Y;Z;Displacement;Time stamp
Body warping;0.115348;0.8328182;0.2453149;0.12;12/2/2020 10:32:53 AM
Body warping;0.1146003;0.830085;0.2489566;0.12;12/2/2020 10:32:54 AM
Body warping;0.1108147;0.8213731;0.259518;0.12;12/2/2020 10:32:54 AM
Body warping;0.1052493;0.8102672;0.2724765;0.12;12/2/2020 10:32:54 AM
Body warping;0.1052493;0.8102672;0.2724765;0.12;12/2/2020 10:32:54 AM
Body warping;0.09907445;0.8107799;0.2756299;0.12;12/2/2020 10:32:54 AM
Body warping;0.09584356;0.8282197;0.2608728;0.12;12/2/2020 10:32:54 AM
Body warping;0.09603092;0.840073;0.2491143;0.12;12/2/2020 10:32:54 AM
Body warping;0.09605473;0.8509271;0.2384111;0.12;12/2/2020 10:32:54 AM
Body warping;0.09667149;0.8511308;0.2317368;0.12;12/2/2020 10:32:54 AM
Body warping;0.0971335;0.8437897;0.2331906;0.12;12/2/2020 10:32:54 AM
Body warping;0.09305494;0.8530759;0.2179846;0.12;12/2/2020 10:32:54 AM
Body warping;0.08914024;0.8612028;0.2046572;0.12;12/2/2020 10:32:54 AM
Body warping;0.08193099;0.8764077;0.1800047;0.12;12/2/2020 10:32:54 AM
Body warping;0.08302885;0.8737057;0.1839358;0.12;12/2/2020 10:32:54 AM
Body warping;0.08377504;0.879131;0.1677717;0.12;12/2/2020 10:32:54 AM
Body warping;0.08668764;0.863678;0.1501663;0.12;12/2/2020 10:32:54 AM
Body warping;0.08877209;0.8449234;0.147332;0.12;12/2/2020 10:32:54 AM
Body warping;0.09228313;0.8124778;0.141514;0.12;12/2/2020 10:32:54 AM
Body warping;0.1024715;0.7840831;0.1406785;0.12;12/2/2020 10:32:54 AM
Body warping;0.1160049;0.7484187;0.1287763;0.12;12/2/2020 10:32:54 AM
Body warping;0.1200528;0.7391061;0.1186026;0.12;12/2/2020 10:32:54 AM
Body warping;0.123926;0.7297593;0.1088939;0.12;12/2/2020 10:32:54 AM
Body warping;0.1212607;0.7253169;0.08313864;0.12;12/2/2020 10:32:54 AM
Body warping;0.1151771;0.7096022;0.07202789;0.12;12/2/2020 10:33:27 AM
Body warping;0.1155145;0.7082174;0.07432342;0.12;12/2/2020 10:33:27 AM
Body warping;0.1158651;0.7069687;0.07657899;0.12;12/2/2020 10:33:27 AM
Body warping;0.1153813;0.7052434;0.08314855;0.12;12/2/2020 10:33:27 AM
Body warping;0.115056;0.7049555;0.08529747;0.12;12/2/2020 10:33:27 AM
Body warping;0.116774;0.7027413;0.08769611;0.12;12/2/2020 10:33:27 AM
Body warping;0.1198386;0.6987749;0.0924065;0.12;12/2/2020 10:33:28 AM
Body warping;0.1196949;0.6984436;0.09490908;0.12;12/2/2020 10:33:28 AM
Body warping;0.1196194;0.6980666;0.09736995;0.12;12/2/2020 10:33:28 AM
Body warping;0.119667;0.6965588;0.1019055;0.12;12/2/2020 10:33:28 AM
Body warping;0.1197673;0.6954951;0.1040465;0.12;12/2/2020 10:33:28 AM
Body warping;0.120182;0.6931931;0.1079721;0.12;12/2/2020 10:33:28 AM
Body warping;0.1204045;0.6920859;0.1099563;0.12;12/2/2020 10:33:28 AM
Body warping;0.1204514;0.6930777;0.1150298;0.12;12/2/2020 10:33:28 AM
Body warping;0.1203274;0.6948132;0.1181287;0.12;12/2/2020 10:33:28 AM
Body warping;0.1200042;0.6929185;0.1246647;0.12;12/2/2020 10:33:28 AM
Body warping;0.1198855;0.6920088;0.1278121;0.12;12/2/2020 10:33:28 AM
Body warping;0.1187845;0.6913346;0.1300859;0.12;12/2/2020 10:33:28 AM
Body warping;0.1168604;0.6899754;0.1346952;0.12;12/2/2020 10:33:28 AM
Body warping;0.1158987;0.6898635;0.1373811;0.12;12/2/2020 10:33:28 AM
Body warping;0.1141888;0.689526;0.1424964;0.12;12/2/2020 10:33:28 AM
Body warping;0.1130018;0.6895319;0.1457162;0.12;12/2/2020 10:33:28 AM
Body warping;0.11054;0.68956;0.1511416;0.12;12/2/2020 10:33:28 AM
Body warping;0.1092605;0.6895907;0.153419;0.12;12/2/2020 10:33:28 AM
Body warping;0.108018;0.6895911;0.1557248;0.12;12/2/2020 10:33:28 AM
Body warping;0.107447;0.6895005;0.1591843;0.12;12/2/2020 10:33:28 AM
Body warping;0.1079512;0.6894207;0.160433;0.12;12/2/2020 10:33:28 AM
Body warping;0.1081859;0.687574;0.1647614;0.12;12/2/2020 10:33:28 AM
Body warping;0.1082167;0.686725;0.1669215;0.12;12/2/2020 10:33:28 AM
Body warping;0.1064537;0.6870179;0.1721038;0.12;12/2/2020 10:33:28 AM
Body warping;0.1048305;0.6879459;0.1751172;0.12;12/2/2020 10:33:28 AM
Body warping;0.1024724;0.6884639;0.1803567;0.12;12/2/2020 10:33:28 AM
Body warping;0.1013683;0.6886562;0.1829355;0.12;12/2/2020 10:33:28 AM
Body warping;0.1001201;0.6890118;0.1850488;0.12;12/2/2020 10:33:28 AM
Body warping;0.09774471;0.6896077;0.1893313;0.12;12/2/2020 10:33:28 AM
Body warping;0.09689121;0.6891037;0.191098;0.12;12/2/2020 10:33:28 AM
Body warping;0.09517525;0.6882156;0.1947515;0.12;12/2/2020 10:33:28 AM
Body warping;0.09503008;0.6877753;0.1966492;0.12;12/2/2020 10:33:28 AM
Body warping;0.09456564;0.6869627;0.2004968;0.12;12/2/2020 10:33:28 AM
Body warping;0.09403987;0.6838951;0.2029974;0.12;12/2/2020 10:33:28 AM
Body warping;0.09294826;0.6784087;0.2079325;0.12;12/2/2020 10:33:28 AM
Body warping;0.09111843;0.6777796;0.2099669;0.12;12/2/2020 10:33:28 AM
Body warping;0.08938964;0.6771045;0.2120243;0.12;12/2/2020 10:33:28 AM
Body warping;0.08635589;0.6786671;0.2144126;0.12;12/2/2020 10:33:28 AM
Body warping;0.08488502;0.6792771;0.215737;0.12;12/2/2020 10:33:28 AM
Body warping;0.0821574;0.6804885;0.2186381;0.12;12/2/2020 10:33:28 AM
Body warping;0.08083197;0.681108;0.2202383;0.12;12/2/2020 10:33:28 AM
Body warping;0.07801982;0.6813508;0.2229012;0.12;12/2/2020 10:33:28 AM
Body warping;0.07664599;0.6814554;0.2242616;0.12;12/2/2020 10:33:28 AM
Body warping;0.07540487;0.6815459;0.2255076;0.12;12/2/2020 10:33:28 AM
Body warping;0.07229038;0.6810631;0.2282465;0.12;12/2/2020 10:33:28 AM
Body warping;0.07127787;0.6807937;0.2292683;0.12;12/2/2020 10:33:28 AM
Body warping;0.06919616;0.6803183;0.231408;0.12;12/2/2020 10:33:28 AM
Body warping;0.06874265;0.680277;0.232159;0.12;12/2/2020 10:33:28 AM
Body warping;0.06780237;0.6801952;0.2336104;0.12;12/2/2020 10:33:28 AM
Body warping;0.0673365;0.680183;0.2338256;0.12;12/2/2020 10:33:29 AM
Body warping;0.06627301;0.6801439;0.2344858;0.12;12/2/2020 10:33:29 AM
Body warping;0.0658799;0.6801952;0.2350752;0.12;12/2/2020 10:33:29 AM
Body warping;0.06511304;0.6803688;0.2364563;0.12;12/2/2020 10:33:29 AM
Body warping;0.06474573;0.6804883;0.2372298;0.12;12/2/2020 10:33:29 AM
Body warping;0.06435347;0.6805987;0.2380095;0.12;12/2/2020 10:33:29 AM
Body warping;0.06367896;0.6808893;0.2392969;0.12;12/2/2020 10:33:29 AM
Body warping;0.0633902;0.6810644;0.2398271;0.12;12/2/2020 10:33:29 AM
Body warping;0.06263679;0.6813365;0.2408244;0.12;12/2/2020 10:33:29 AM
Body warping;0.06223611;0.6814675;0.2413622;0.12;12/2/2020 10:33:29 AM
Body warping;0.06148139;0.6816644;0.2419639;0.12;12/2/2020 10:33:29 AM
Body warping;0.06110936;0.6817406;0.2420903;0.12;12/2/2020 10:33:29 AM
Body warping;0.06124079;0.681872;0.2415857;0.12;12/2/2020 10:33:29 AM
Body warping;0.06138176;0.6821257;0.2408081;0.12;12/2/2020 10:33:29 AM
Body warping;0.06201539;0.6823745;0.2403755;0.12;12/2/2020 10:33:29 AM
Body warping;0.06308608;0.6828395;0.2396522;0.12;12/2/2020 10:33:29 AM
Body warping;0.06378499;0.6831874;0.23928;0.12;12/2/2020 10:33:29 AM
Body warping;0.06499057;0.6838123;0.2386411;0.12;12/2/2020 10:33:29 AM
Body warping;0.06541327;0.6839053;0.2380373;0.12;12/2/2020 10:33:29 AM
Body warping;0.0662232;0.684121;0.2369369;0.12;12/2/2020 10:33:29 AM
Body warping;0.06637932;0.6839848;0.2365695;0.12;12/2/2020 10:33:29 AM
Body warping;0.06656779;0.683874;0.2361798;0.12;12/2/2020 10:33:29 AM
Body warping;0.06722862;0.683678;0.2348782;0.12;12/2/2020 10:33:29 AM
Body warping;0.06767676;0.6835878;0.2340087;0.12;12/2/2020 10:33:29 AM
Body warping;0.06822375;0.6830155;0.2323613;0.12;12/2/2020 10:33:29 AM
Body warping;0.06849644;0.6827642;0.2315862;0.12;12/2/2020 10:33:29 AM
Body warping;0.06919035;0.6823736;0.2303426;0.12;12/2/2020 10:33:29 AM
Body warping;0.06961291;0.6822122;0.2298047;0.12;12/2/2020 10:33:29 AM
Body warping;0.07087429;0.6820392;0.2297399;0.12;12/2/2020 10:33:29 AM
Body warping;0.07146699;0.6819497;0.2296494;0.12;12/2/2020 10:33:29 AM
Body warping;0.07198294;0.6818697;0.2295565;0.12;12/2/2020 10:33:29 AM
Body warping;0.07380099;0.6817213;0.2293282;0.12;12/2/2020 10:33:29 AM
Body warping;0.07408769;0.6813745;0.2292556;0.12;12/2/2020 10:33:29 AM
Body warping;0.07471517;0.6807297;0.2290546;0.12;12/2/2020 10:33:29 AM
Body warping;0.074585;0.680194;0.2289382;0.12;12/2/2020 10:33:29 AM
Body warping;0.07445017;0.6791956;0.2286771;0.12;12/2/2020 10:33:29 AM
Body warping;0.07501868;0.6790159;0.2284958;0.12;12/2/2020 10:33:29 AM
