Condition;X;Y;Z;Displacement;Time stamp
Body warping;-0.08482611;0.7762915;0.09579539;0.15;12/2/2020 9:08:31 AM
Body warping;-0.08002913;0.7371933;0.1247134;0.15;12/2/2020 9:08:31 AM
Body warping;-0.08131353;0.7010774;0.183248;0.15;12/2/2020 9:08:31 AM
Body warping;-0.08173742;0.6684528;0.2327178;0.15;12/2/2020 9:08:31 AM
Body warping;-0.06442132;0.6665543;0.2382431;0.15;12/2/2020 9:08:31 AM
Body warping;-0.06571881;0.6809133;0.1865029;0.15;12/2/2020 9:08:31 AM
Body warping;-0.08091607;0.6957436;0.1346664;0.15;12/2/2020 9:08:31 AM
Body warping;-0.1455422;0.8575308;0.07323331;0.15;12/2/2020 9:08:40 AM
Body warping;-0.1442736;0.8553224;0.07616673;0.15;12/2/2020 9:08:40 AM
Body warping;-0.1430234;0.8531557;0.07924703;0.15;12/2/2020 9:08:40 AM
Body warping;-0.1394961;0.8497143;0.08262301;0.15;12/2/2020 9:08:40 AM
Body warping;-0.1386566;0.8487725;0.08394545;0.15;12/2/2020 9:08:40 AM
Body warping;-0.1377941;0.8477796;0.08541972;0.15;12/2/2020 9:08:40 AM
Body warping;-0.1361291;0.8458195;0.08846416;0.15;12/2/2020 9:08:40 AM
Body warping;-0.1355335;0.845765;0.08869792;0.15;12/2/2020 9:08:40 AM
Body warping;-0.1346927;0.8462303;0.08864219;0.15;12/2/2020 9:08:40 AM
Body warping;-0.1344141;0.8467164;0.08837827;0.15;12/2/2020 9:08:40 AM
Body warping;-0.133723;0.8473593;0.088329;0.15;12/2/2020 9:08:40 AM
Body warping;-0.1333595;0.847952;0.08833012;0.15;12/2/2020 9:08:40 AM
Body warping;-0.132965;0.84845;0.08843402;0.15;12/2/2020 9:08:40 AM
Body warping;-0.1313478;0.848719;0.08937845;0.15;12/2/2020 9:08:40 AM
Body warping;-0.1301865;0.8491012;0.09027424;0.15;12/2/2020 9:08:40 AM
Body warping;-0.1279471;0.8497504;0.09207711;0.15;12/2/2020 9:08:40 AM
Body warping;-0.126858;0.850033;0.09298243;0.15;12/2/2020 9:08:40 AM
Body warping;-0.1251977;0.8500457;0.09611286;0.15;12/2/2020 9:08:40 AM
Body warping;-0.1255402;0.8504321;0.09678691;0.15;12/2/2020 9:08:40 AM
Body warping;-0.1257991;0.8507993;0.09748503;0.15;12/2/2020 9:08:40 AM
Body warping;-0.1261336;0.8514917;0.09893413;0.15;12/2/2020 9:08:40 AM
Body warping;-0.1268048;0.851648;0.0992351;0.15;12/2/2020 9:08:40 AM
Body warping;-0.1285744;0.8516575;0.1003505;0.15;12/2/2020 9:08:40 AM
Body warping;-0.1296507;0.8515297;0.1011122;0.15;12/2/2020 9:08:40 AM
Body warping;-0.1322051;0.8516055;0.1029443;0.15;12/2/2020 9:08:40 AM
Body warping;-0.1336637;0.8517801;0.1039905;0.15;12/2/2020 9:08:40 AM
Body warping;-0.1350463;0.8519483;0.1050152;0.15;12/2/2020 9:08:40 AM
Body warping;-0.1387131;0.8526434;0.1079478;0.15;12/2/2020 9:08:40 AM
Body warping;-0.1404284;0.8529661;0.1093471;0.15;12/2/2020 9:08:40 AM
Body warping;-0.1439751;0.8506116;0.1104995;0.15;12/2/2020 9:08:40 AM
Body warping;-0.1447891;0.8470778;0.1127106;0.15;12/2/2020 9:08:40 AM
Body warping;-0.1464782;0.8406565;0.1169211;0.15;12/2/2020 9:08:40 AM
Body warping;-0.1473445;0.8376822;0.1189486;0.15;12/2/2020 9:08:40 AM
Body warping;-0.1478201;0.8339899;0.122508;0.15;12/2/2020 9:08:40 AM
Body warping;-0.1488492;0.8303259;0.129055;0.15;12/2/2020 9:08:40 AM
Body warping;-0.1493905;0.8300449;0.132117;0.15;12/2/2020 9:08:40 AM
Body warping;-0.1505034;0.8292334;0.1378957;0.15;12/2/2020 9:08:40 AM
Body warping;-0.1505531;0.8304082;0.139716;0.15;12/2/2020 9:08:40 AM
Body warping;-0.1508492;0.8333843;0.1429738;0.15;12/2/2020 9:08:40 AM
Body warping;-0.1510706;0.8351686;0.1444335;0.15;12/2/2020 9:08:40 AM
Body warping;-0.1511807;0.8380079;0.1473229;0.15;12/2/2020 9:08:40 AM
Body warping;-0.1510925;0.839148;0.1487452;0.15;12/2/2020 9:08:40 AM
Body warping;-0.150863;0.8412157;0.1520955;0.15;12/2/2020 9:08:40 AM
Body warping;-0.1507201;0.8421719;0.1539765;0.15;12/2/2020 9:08:40 AM
Body warping;-0.1506072;0.8430948;0.1558516;0.15;12/2/2020 9:08:40 AM
Body warping;-0.1507387;0.8463234;0.1608085;0.15;12/2/2020 9:08:41 AM
Body warping;-0.1508124;0.847839;0.1632325;0.15;12/2/2020 9:08:41 AM
Body warping;-0.1498488;0.8538031;0.1707499;0.15;12/2/2020 9:08:41 AM
Body warping;-0.1494337;0.8565649;0.1743279;0.15;12/2/2020 9:08:41 AM
Body warping;-0.14777;0.8662627;0.1772517;0.15;12/2/2020 9:08:41 AM
Body warping;-0.1463238;0.8636032;0.1855275;0.15;12/2/2020 9:08:41 AM
Body warping;-0.1437051;0.859201;0.2008301;0.15;12/2/2020 9:08:41 AM
Body warping;-0.142534;0.8573768;0.2077848;0.15;12/2/2020 9:08:41 AM
Body warping;-0.1413894;0.8602504;0.2052584;0.15;12/2/2020 9:08:41 AM
Body warping;-0.1397398;0.8656241;0.2010464;0.15;12/2/2020 9:08:41 AM
Body warping;-0.1391781;0.8682013;0.1991819;0.15;12/2/2020 9:08:41 AM
Body warping;-0.1380697;0.8727098;0.1966036;0.15;12/2/2020 9:08:41 AM
Body warping;-0.1357494;0.8707922;0.2045937;0.15;12/2/2020 9:08:41 AM
Body warping;-0.1323047;0.8717648;0.2118005;0.15;12/2/2020 9:08:41 AM
Body warping;-0.1310571;0.8742101;0.2118433;0.15;12/2/2020 9:08:41 AM
Body warping;-0.1298384;0.8765443;0.2120245;0.15;12/2/2020 9:08:41 AM
Body warping;-0.1281848;0.8818934;0.2090824;0.15;12/2/2020 9:08:41 AM
Body warping;-0.1273399;0.8844258;0.2079289;0.15;12/2/2020 9:08:41 AM
Body warping;-0.1245702;0.8840613;0.207385;0.15;12/2/2020 9:08:41 AM
Body warping;-0.123216;0.884128;0.2071893;0.15;12/2/2020 9:08:41 AM
Body warping;-0.1220301;0.8821853;0.2083417;0.15;12/2/2020 9:08:41 AM
Body warping;-0.121636;0.880527;0.2082264;0.15;12/2/2020 9:08:41 AM
Body warping;-0.1207125;0.8777174;0.2080564;0.15;12/2/2020 9:08:41 AM
Body warping;-0.1202015;0.8764969;0.2079935;0.15;12/2/2020 9:08:41 AM
Body warping;-0.1199609;0.8740669;0.2067071;0.15;12/2/2020 9:08:41 AM
Body warping;-0.1196425;0.8696823;0.2047192;0.15;12/2/2020 9:08:41 AM
Body warping;-0.1195616;0.8676612;0.2039563;0.15;12/2/2020 9:08:41 AM
Body warping;-0.1192795;0.8637578;0.2025044;0.15;12/2/2020 9:08:41 AM
Body warping;-0.119971;0.8617334;0.2016923;0.15;12/2/2020 9:08:41 AM
