Condition;X;Y;Z;Displacement;Time stamp
Body warping;0.1664351;0.7095259;0.07332293;0;11/27/2020 3:20:50 PM
Body warping;0.1644327;0.7109889;0.07956915;0;11/27/2020 3:20:50 PM
Body warping;0.1644327;0.7109889;0.07956915;0;11/27/2020 3:20:50 PM
Body warping;0.1621894;0.7129686;0.08423895;0;11/27/2020 3:20:50 PM
Body warping;0.1621894;0.7129686;0.08423895;0;11/27/2020 3:20:50 PM
Body warping;0.157581;0.7172671;0.09295417;0;11/27/2020 3:20:50 PM
Body warping;0.1552161;0.7195669;0.09704936;0;11/27/2020 3:20:51 PM
Body warping;0.1569245;0.7252695;0.1011659;0;11/27/2020 3:20:51 PM
Body warping;0.1569245;0.7252695;0.1011659;0;11/27/2020 3:20:51 PM
Body warping;0.1611989;0.7364839;0.1058752;0;11/27/2020 3:20:51 PM
Body warping;0.1611989;0.7364839;0.1058752;0;11/27/2020 3:20:51 PM
Body warping;0.1708755;0.7563923;0.1153469;0;11/27/2020 3:20:51 PM
Body warping;0.1731036;0.7600287;0.1171971;0;11/27/2020 3:20:51 PM
Body warping;0.1832447;0.774268;0.1251405;0;11/27/2020 3:20:51 PM
Body warping;0.1832447;0.774268;0.1251405;0;11/27/2020 3:20:51 PM
Body warping;0.2007583;0.7955943;0.1390692;0;11/27/2020 3:20:51 PM
Body warping;0.2007583;0.7955943;0.1390692;0;11/27/2020 3:20:51 PM
Body warping;0.2106189;0.8053896;0.1485139;0;11/27/2020 3:20:51 PM
Body warping;0.2131908;0.8080002;0.1511968;0;11/27/2020 3:20:51 PM
Body warping;0.2202222;0.8136692;0.1598745;0;11/27/2020 3:20:51 PM
Body warping;0.2272276;0.8197622;0.1683818;0;11/27/2020 3:20:51 PM
Body warping;0.2272276;0.8197622;0.1683818;0;11/27/2020 3:20:51 PM
Body warping;0.2346086;0.8244083;0.1800237;0;11/27/2020 3:20:51 PM
Body warping;0.238472;0.8239586;0.1852733;0;11/27/2020 3:20:51 PM
Body warping;0.2428803;0.8244673;0.1911779;0;11/27/2020 3:20:51 PM
Body warping;0.2428803;0.8244673;0.1911779;0;11/27/2020 3:20:51 PM
Body warping;0.2490644;0.8239061;0.1991422;0;11/27/2020 3:20:51 PM
Body warping;0.2537717;0.8211;0.2035445;0;11/27/2020 3:20:51 PM
Body warping;0.2537717;0.8211;0.2035445;0;11/27/2020 3:20:51 PM
Body warping;0.2582087;0.8191545;0.2055376;0;11/27/2020 3:20:51 PM
Body warping;0.2629144;0.8175913;0.2081227;0;11/27/2020 3:20:51 PM
Body warping;0.2655175;0.8168874;0.2104285;0;11/27/2020 3:20:51 PM
Body warping;0.2655175;0.8168874;0.2104285;0;11/27/2020 3:20:51 PM
Body warping;0.2667382;0.8178945;0.2122026;0;11/27/2020 3:20:51 PM
Body warping;0.2683612;0.8188749;0.2143124;0;11/27/2020 3:20:51 PM
Body warping;0.2683612;0.8188749;0.2143124;0;11/27/2020 3:20:51 PM
Body warping;0.2708867;0.8199053;0.2174738;0;11/27/2020 3:20:51 PM
Body warping;0.2739377;0.8210651;0.2205834;0;11/27/2020 3:20:51 PM
Body warping;0.2785302;0.8217213;0.2243858;0;11/27/2020 3:20:51 PM
Body warping;0.2785302;0.8217213;0.2243858;0;11/27/2020 3:20:51 PM
Body warping;0.2830099;0.8223487;0.2282208;0;11/27/2020 3:20:51 PM
Body warping;0.2877179;0.8226832;0.2321841;0;11/27/2020 3:20:51 PM
Body warping;0.2940291;0.8216745;0.2366905;0;11/27/2020 3:20:51 PM
Body warping;0.2940291;0.8216745;0.2366905;0;11/27/2020 3:20:51 PM
Body warping;0.3044451;0.8208466;0.2448002;0;11/27/2020 3:20:51 PM
Body warping;0.3044451;0.8208466;0.2448002;0;11/27/2020 3:20:51 PM
Body warping;0.3061113;0.8208638;0.2462151;0;11/27/2020 3:20:51 PM
