Condition;X;Y;Z;Displacement;Time stamp
Change Blindness;0.1723959;0.7343577;0.1829131;0;12/2/2020 12:17:20 PM
Change Blindness;0.1723959;0.7343577;0.1829131;0;12/2/2020 12:17:20 PM
Change Blindness;0.1802382;0.7174453;0.1859514;0;12/2/2020 12:17:20 PM
Change Blindness;0.1802382;0.7174453;0.1859514;0;12/2/2020 12:17:20 PM
Change Blindness;0.1927052;0.6928557;0.1893689;0;12/2/2020 12:17:20 PM
Change Blindness;0.2009324;0.6776728;0.1908396;0;12/2/2020 12:17:20 PM
Change Blindness;0.1947515;0.7002454;0.1777868;0;12/2/2020 12:17:20 PM
Change Blindness;0.1947515;0.7002454;0.1777868;0;12/2/2020 12:17:20 PM
Change Blindness;0.1886515;0.7218783;0.168076;0;12/2/2020 12:17:20 PM
Change Blindness;0.1886515;0.7218783;0.168076;0;12/2/2020 12:17:20 PM
Change Blindness;0.1870984;0.7349949;0.1627407;0;12/2/2020 12:17:20 PM
Change Blindness;0.1935541;0.7338082;0.1655739;0;12/2/2020 12:17:20 PM
Change Blindness;0.2051107;0.7057739;0.1803462;0;12/2/2020 12:17:21 PM
Change Blindness;0.2051107;0.7057739;0.1803462;0;12/2/2020 12:17:21 PM
Change Blindness;0.2054701;0.703371;0.1803564;0;12/2/2020 12:17:21 PM
Change Blindness;0.2054915;0.7023492;0.1792432;0;12/2/2020 12:17:21 PM
Change Blindness;0.2054915;0.7023492;0.1792432;0;12/2/2020 12:17:21 PM
Change Blindness;0.2045545;0.703871;0.1759523;0;12/2/2020 12:17:21 PM
Change Blindness;0.2037993;0.7059259;0.174179;0;12/2/2020 12:17:21 PM
Change Blindness;0.2015497;0.7098877;0.1802815;0;12/2/2020 12:17:21 PM
Change Blindness;0.2015497;0.7098877;0.1802815;0;12/2/2020 12:17:21 PM
Change Blindness;0.1995325;0.7134714;0.1856557;0;12/2/2020 12:17:21 PM
Change Blindness;0.1995325;0.7134714;0.1856557;0;12/2/2020 12:17:21 PM
Change Blindness;0.1973744;0.7270465;0.1848319;0;12/2/2020 12:17:21 PM
Change Blindness;0.1961772;0.7518663;0.1771488;0;12/2/2020 12:17:21 PM
Change Blindness;0.1986786;0.7510091;0.1816276;0;12/2/2020 12:17:21 PM
Change Blindness;0.1995511;0.742155;0.1866065;0;12/2/2020 12:17:21 PM
Change Blindness;0.1995511;0.742155;0.1866065;0;12/2/2020 12:17:21 PM
Change Blindness;0.1882811;0.7646148;0.1754494;0;12/2/2020 12:17:21 PM
Change Blindness;0.177714;0.7859243;0.1651589;0;12/2/2020 12:17:21 PM
Change Blindness;0.177714;0.7859243;0.1651589;0;12/2/2020 12:17:21 PM
Change Blindness;0.1629924;0.8175002;0.1463456;0;12/2/2020 12:17:21 PM
Change Blindness;0.1519506;0.8392579;0.1341958;0;12/2/2020 12:17:21 PM
Change Blindness;0.1475597;0.8427882;0.1342037;0;12/2/2020 12:17:21 PM
Change Blindness;0.1475597;0.8427882;0.1342037;0;12/2/2020 12:17:21 PM
Change Blindness;0.1585977;0.8121343;0.1536173;0;12/2/2020 12:17:21 PM
Change Blindness;0.1657131;0.8033999;0.1579893;0;12/2/2020 12:17:21 PM
Change Blindness;0.1717935;0.7958999;0.1619282;0;12/2/2020 12:17:21 PM
Change Blindness;0.1717935;0.7958999;0.1619282;0;12/2/2020 12:17:21 PM
Change Blindness;0.1732352;0.7929385;0.1584555;0;12/2/2020 12:17:21 PM
Change Blindness;0.1715728;0.7980266;0.1558634;0;12/2/2020 12:17:21 PM
Change Blindness;0.1715728;0.7980266;0.1558634;0;12/2/2020 12:17:21 PM
Change Blindness;0.1687153;0.8014987;0.1556854;0;12/2/2020 12:17:21 PM
Change Blindness;0.1681307;0.8012187;0.1564483;0;12/2/2020 12:17:21 PM
Change Blindness;0.1668441;0.7986203;0.1592763;0;12/2/2020 12:17:21 PM
Change Blindness;0.1668441;0.7986203;0.1592763;0;12/2/2020 12:17:21 PM
Change Blindness;0.1664586;0.7952003;0.1614998;0;12/2/2020 12:17:21 PM
Change Blindness;0.1661098;0.7920293;0.1635446;0;12/2/2020 12:17:21 PM
Change Blindness;0.1661098;0.7920293;0.1635446;0;12/2/2020 12:17:21 PM
Change Blindness;0.1658233;0.7920679;0.1613666;0;12/2/2020 12:17:21 PM
Change Blindness;0.1667739;0.7857721;0.1627051;0;12/2/2020 12:17:21 PM
Change Blindness;0.170251;0.7666607;0.1709331;0;12/2/2020 12:17:21 PM
Change Blindness;0.170251;0.7666607;0.1709331;0;12/2/2020 12:17:21 PM
Change Blindness;0.1701867;0.7649265;0.1724652;0;12/2/2020 12:17:21 PM
Change Blindness;0.1691618;0.7630077;0.1722305;0;12/2/2020 12:17:21 PM
