Condition;X;Y;Z;Displacement;Time stamp
Body warping;0.1470081;0.580204;0.08932699;0.12;12/2/2020 12:24:33 PM
Body warping;0.1469149;0.5138026;0.1295284;0.12;12/2/2020 12:24:33 PM
Body warping;0.1469149;0.5138026;0.1295284;0.12;12/2/2020 12:24:33 PM
Body warping;0.145236;0.4736212;0.1392229;0.12;12/2/2020 12:24:33 PM
Body warping;0.145236;0.4736212;0.1392229;0.12;12/2/2020 12:24:33 PM
Body warping;0.1478756;0.5233127;0.1053306;0.12;12/2/2020 12:24:33 PM
Body warping;0.1436386;0.5737361;0.07673661;0.12;12/2/2020 12:24:33 PM
Body warping;0.1436386;0.5737361;0.07673661;0.12;12/2/2020 12:24:33 PM
Body warping;0.1134207;0.8385042;0.07212209;0.12;12/2/2020 12:24:34 PM
Body warping;0.1134207;0.8385042;0.07212209;0.12;12/2/2020 12:24:34 PM
Body warping;0.107004;0.83693;0.07820483;0.12;12/2/2020 12:24:34 PM
Body warping;0.107004;0.83693;0.07820483;0.12;12/2/2020 12:24:34 PM
Body warping;0.1024298;0.8352509;0.08156922;0.12;12/2/2020 12:24:34 PM
Body warping;0.1018188;0.8360294;0.08676323;0.12;12/2/2020 12:24:34 PM
Body warping;0.1007026;0.8366569;0.09239385;0.12;12/2/2020 12:24:34 PM
Body warping;0.1007026;0.8366569;0.09239385;0.12;12/2/2020 12:24:34 PM
Body warping;0.09800138;0.8383635;0.09882831;0.12;12/2/2020 12:24:34 PM
Body warping;0.0953471;0.8368255;0.1002367;0.12;12/2/2020 12:24:34 PM
Body warping;0.0893404;0.8351049;0.1059034;0.12;12/2/2020 12:24:34 PM
Body warping;0.0893404;0.8351049;0.1059034;0.12;12/2/2020 12:24:34 PM
Body warping;0.08450397;0.8345486;0.1115199;0.12;12/2/2020 12:24:34 PM
Body warping;0.08450397;0.8345486;0.1115199;0.12;12/2/2020 12:24:34 PM
Body warping;0.08450397;0.8345486;0.1115199;0.12;12/2/2020 12:24:34 PM
Body warping;0.07876746;0.8314196;0.1171719;0.12;12/2/2020 12:24:34 PM
Body warping;0.07600717;0.8297477;0.1185841;0.12;12/2/2020 12:24:35 PM
Body warping;0.07600717;0.8297477;0.1185841;0.12;12/2/2020 12:24:35 PM
Body warping;0.07110119;0.8264951;0.1210607;0.12;12/2/2020 12:24:35 PM
