Condition;X;Y;Z;Displacement;Time stamp
Change Blindness;0.09766089;0.679579;0.0721251;1.490116E-08;12/2/2020 10:42:58 AM
Change Blindness;0.09778225;0.6793788;0.07187536;1.490116E-08;12/2/2020 10:42:58 AM
Change Blindness;0.09766869;0.6787384;0.07177761;1.490116E-08;12/2/2020 10:42:58 AM
Change Blindness;0.09756096;0.6787182;0.07191704;1.490116E-08;12/2/2020 10:42:58 AM
Change Blindness;0.0974775;0.6786245;0.07197153;1.490116E-08;12/2/2020 10:42:58 AM
Change Blindness;0.09731363;0.6784455;0.07208725;1.490116E-08;12/2/2020 10:42:58 AM
Change Blindness;0.09718869;0.6783584;0.07195309;1.490116E-08;12/2/2020 10:42:58 AM
Change Blindness;0.09786719;0.6783041;0.07182314;1.490116E-08;12/2/2020 10:42:58 AM
Change Blindness;0.09724667;0.6782457;0.072204;1.490116E-08;12/2/2020 10:42:58 AM
Change Blindness;0.09667906;0.678192;0.07255831;1.490116E-08;12/2/2020 10:42:58 AM
Change Blindness;0.09601437;0.678306;0.07336279;1.490116E-08;12/2/2020 10:42:58 AM
Change Blindness;0.09586826;0.6784554;0.07381225;1.490116E-08;12/2/2020 10:42:58 AM
Change Blindness;0.0956922;0.6786862;0.07473414;1.490116E-08;12/2/2020 10:42:58 AM
Change Blindness;0.09565371;0.678775;0.07520725;1.490116E-08;12/2/2020 10:42:58 AM
Change Blindness;0.09490705;0.6786886;0.07627141;1.490116E-08;12/2/2020 10:42:58 AM
Change Blindness;0.09454955;0.6786526;0.07678387;1.490116E-08;12/2/2020 10:42:58 AM
Change Blindness;0.09532895;0.6788942;0.07988397;1.490116E-08;12/2/2020 10:42:59 AM
Change Blindness;0.09637148;0.6791543;0.08240092;1.490116E-08;12/2/2020 10:42:59 AM
Change Blindness;0.09828952;0.6795543;0.08707491;1.490116E-08;12/2/2020 10:42:59 AM
Change Blindness;0.09913832;0.6797363;0.08923491;1.490116E-08;12/2/2020 10:42:59 AM
Change Blindness;0.1014539;0.6800194;0.09065463;1.490116E-08;12/2/2020 10:42:59 AM
Change Blindness;0.1028895;0.680134;0.09025545;1.490116E-08;12/2/2020 10:42:59 AM
Change Blindness;0.1032509;0.6809695;0.08806207;1.490116E-08;12/2/2020 10:42:59 AM
Change Blindness;0.1040076;0.6824801;0.08442781;1.490116E-08;12/2/2020 10:42:59 AM
Change Blindness;0.103316;0.6864782;0.08238874;1.490116E-08;12/2/2020 10:42:59 AM
Change Blindness;0.1021943;0.6936485;0.07879073;1.490116E-08;12/2/2020 10:42:59 AM
Change Blindness;0.1020732;0.7012835;0.0763776;1.490116E-08;12/2/2020 10:42:59 AM
Change Blindness;0.1018788;0.7151418;0.0719685;1.490116E-08;12/2/2020 10:42:59 AM
Change Blindness;0.09603499;0.7342998;0.0722316;1.490116E-08;12/2/2020 10:42:59 AM
Change Blindness;0.09639725;0.7249126;0.07627904;1.490116E-08;12/2/2020 10:42:59 AM
