Condition;X;Y;Z;Displacement;Time stamp
Change Blindness;0.1265745;0.6851344;0.07391244;0;12/2/2020 11:58:01 AM
Change Blindness;0.1265745;0.6851344;0.07391244;0;12/2/2020 11:58:01 AM
Change Blindness;0.1259308;0.6886885;0.08110667;0;12/2/2020 11:58:01 AM
Change Blindness;0.1259308;0.6886885;0.08110667;0;12/2/2020 11:58:01 AM
Change Blindness;0.1247365;0.6903189;0.08561751;0;12/2/2020 11:58:01 AM
Change Blindness;0.1284741;0.6840857;0.0975101;0;12/2/2020 11:58:01 AM
Change Blindness;0.1272651;0.6825795;0.1045175;0;12/2/2020 11:58:01 AM
Change Blindness;0.1272651;0.6825795;0.1045175;0;12/2/2020 11:58:01 AM
Change Blindness;0.1244905;0.6818695;0.1113269;0;12/2/2020 11:58:01 AM
Change Blindness;0.1244905;0.6818695;0.1113269;0;12/2/2020 11:58:01 AM
Change Blindness;0.1194876;0.6811562;0.1230133;0;12/2/2020 11:58:01 AM
Change Blindness;0.1185647;0.6811071;0.1248971;0;12/2/2020 11:58:01 AM
Change Blindness;0.1154028;0.6848221;0.132205;0;12/2/2020 11:58:01 AM
Change Blindness;0.1154028;0.6848221;0.132205;0;12/2/2020 11:58:01 AM
Change Blindness;0.1062827;0.7138655;0.1382602;0;12/2/2020 11:58:01 AM
Change Blindness;0.1062827;0.7138655;0.1382602;0;12/2/2020 11:58:01 AM
Change Blindness;0.09391291;0.7507336;0.1489017;0;12/2/2020 11:58:01 AM
Change Blindness;0.09250033;0.7543449;0.1506721;0;12/2/2020 11:58:01 AM
Change Blindness;0.08730271;0.7678919;0.1569898;0;12/2/2020 11:58:02 AM
Change Blindness;0.08801806;0.7650766;0.1656643;0;12/2/2020 11:58:02 AM
Change Blindness;0.08801806;0.7650766;0.1656643;0;12/2/2020 11:58:02 AM
Change Blindness;0.08407719;0.7749839;0.1789381;0;12/2/2020 11:58:02 AM
Change Blindness;0.08407719;0.7749839;0.1789381;0;12/2/2020 11:58:02 AM
Change Blindness;0.08245255;0.777934;0.1830419;0;12/2/2020 11:58:02 AM
Change Blindness;0.08045642;0.7819844;0.1877386;0;12/2/2020 11:58:02 AM
Change Blindness;0.0800339;0.7820052;0.1914255;0;12/2/2020 11:58:02 AM
Change Blindness;0.08066859;0.7768434;0.1953861;0;12/2/2020 11:58:02 AM
Change Blindness;0.08066859;0.7768434;0.1953861;0;12/2/2020 11:58:02 AM
Change Blindness;0.08102419;0.7707908;0.2022109;0;12/2/2020 11:58:02 AM
Change Blindness;0.07109926;0.7790742;0.2001707;0;12/2/2020 11:58:02 AM
Change Blindness;0.07109926;0.7790742;0.2001707;0;12/2/2020 11:58:02 AM
Change Blindness;0.06273798;0.7877121;0.198707;0;12/2/2020 11:58:02 AM
Change Blindness;0.05616092;0.7941656;0.197254;0;12/2/2020 11:58:02 AM
Change Blindness;0.05268024;0.7968478;0.1950387;0;12/2/2020 11:58:02 AM
Change Blindness;0.05268024;0.7968478;0.1950387;0;12/2/2020 11:58:02 AM
Change Blindness;0.04919411;0.793889;0.1925634;0;12/2/2020 11:58:02 AM
Change Blindness;0.04501622;0.7915552;0.1906873;0;12/2/2020 11:58:02 AM
Change Blindness;0.04501622;0.7915552;0.1906873;0;12/2/2020 11:58:02 AM
Change Blindness;0.03638477;0.7888963;0.1890448;0;12/2/2020 11:58:02 AM
Change Blindness;0.0346053;0.7894291;0.1884749;0;12/2/2020 11:58:02 AM
Change Blindness;0.03200596;0.7907071;0.1892236;0;12/2/2020 11:58:02 AM
Change Blindness;0.03200596;0.7907071;0.1892236;0;12/2/2020 11:58:02 AM
Change Blindness;0.02883868;0.7929004;0.1899351;0;12/2/2020 11:58:02 AM
Change Blindness;0.02540564;0.7950489;0.1905959;0;12/2/2020 11:58:02 AM
Change Blindness;0.02117088;0.8015018;0.1931905;0;12/2/2020 11:58:02 AM
Change Blindness;0.02117088;0.8015018;0.1931905;0;12/2/2020 11:58:02 AM
Change Blindness;0.01288497;0.8143706;0.1982696;0;12/2/2020 11:58:02 AM
Change Blindness;0.004545821;0.8271074;0.2032808;0;12/2/2020 11:58:02 AM
Change Blindness;0.004545821;0.8271074;0.2032808;0;12/2/2020 11:58:02 AM
