Condition;X;Y;Z;Displacement;Time stamp
Body warping;0.1035416;0.7164308;0.1416712;0.12;10/26/2021 3:22:00 PM
Body warping;0.1035416;0.7164308;0.1416712;0.12;10/26/2021 3:22:00 PM
Body warping;0.1029057;0.71588;0.1391987;0.12;10/26/2021 3:22:00 PM
Body warping;0.1029057;0.71588;0.1391987;0.12;10/26/2021 3:22:00 PM
Body warping;0.1024927;0.7151902;0.1372548;0.12;10/26/2021 3:22:00 PM
Body warping;0.1024268;0.7134759;0.1353854;0.12;10/26/2021 3:22:00 PM
Body warping;0.1040517;0.7130365;0.1342951;0.12;10/26/2021 3:22:00 PM
Body warping;0.1040517;0.7130365;0.1342951;0.12;10/26/2021 3:22:00 PM
Body warping;0.1064402;0.7127032;0.1321533;0.12;10/26/2021 3:22:00 PM
Body warping;0.1087581;0.7124218;0.1297684;0.12;10/26/2021 3:22:00 PM
Body warping;0.1087581;0.7124218;0.1297684;0.12;10/26/2021 3:22:00 PM
Body warping;0.112534;0.7122386;0.1251243;0.12;10/26/2021 3:22:00 PM
Body warping;0.112534;0.7122386;0.1251243;0.12;10/26/2021 3:22:00 PM
Body warping;0.114232;0.7127639;0.1233824;0.12;10/26/2021 3:22:00 PM
Body warping;0.1157139;0.7133626;0.121964;0.12;10/26/2021 3:22:00 PM
Body warping;0.1157139;0.7133626;0.121964;0.12;10/26/2021 3:22:00 PM
Body warping;0.1169573;0.7146893;0.1216555;0.12;10/26/2021 3:22:00 PM
Body warping;0.1170313;0.7148613;0.1218033;0.12;10/26/2021 3:22:00 PM
Body warping;0.1172292;0.714798;0.1228052;0.12;10/26/2021 3:22:00 PM
Body warping;0.1172292;0.714798;0.1228052;0.12;10/26/2021 3:22:00 PM
Body warping;0.1173554;0.7141362;0.1235995;0.12;10/26/2021 3:22:00 PM
Body warping;0.1175835;0.7135295;0.1242178;0.12;10/26/2021 3:22:00 PM
Body warping;0.1175835;0.7135295;0.1242178;0.12;10/26/2021 3:22:00 PM
Body warping;0.1177219;0.7124975;0.1254817;0.12;10/26/2021 3:22:00 PM
Body warping;0.1203406;0.7116051;0.1253221;0.12;10/26/2021 3:22:00 PM
Body warping;0.1217867;0.7116997;0.1245565;0.12;10/26/2021 3:22:00 PM
Body warping;0.1217867;0.7116997;0.1245565;0.12;10/26/2021 3:22:00 PM
Body warping;0.1295653;0.7099853;0.1226338;0.12;10/26/2021 3:22:00 PM
Body warping;0.1347666;0.7081366;0.1208457;0.12;10/26/2021 3:22:00 PM
Body warping;0.1347666;0.7081366;0.1208457;0.12;10/26/2021 3:22:00 PM
Body warping;0.1331775;0.7072256;0.1190052;0.12;10/26/2021 3:22:00 PM
Body warping;0.1318233;0.7064073;0.1173439;0.12;10/26/2021 3:22:00 PM
Body warping;0.1315554;0.7052792;0.1132878;0.12;10/26/2021 3:22:00 PM
Body warping;0.1315554;0.7052792;0.1132878;0.12;10/26/2021 3:22:00 PM
Body warping;0.1331204;0.7055114;0.112035;0.12;10/26/2021 3:22:00 PM
Body warping;0.133972;0.7150595;0.1093188;0.12;10/26/2021 3:22:00 PM
Body warping;0.133972;0.7150595;0.1093188;0.12;10/26/2021 3:22:00 PM
Body warping;0.1333937;0.7449394;0.1033603;0.12;10/26/2021 3:22:00 PM
Body warping;0.1333441;0.7579538;0.103896;0.12;10/26/2021 3:22:00 PM
Body warping;0.1369512;0.746793;0.1085896;0.12;10/26/2021 3:22:00 PM
Body warping;0.1369512;0.746793;0.1085896;0.12;10/26/2021 3:22:00 PM
Body warping;0.140351;0.7393355;0.1117239;0.12;10/26/2021 3:22:00 PM
Body warping;0.1419619;0.7362431;0.1126209;0.12;10/26/2021 3:22:00 PM
Body warping;0.1419619;0.7362431;0.1126209;0.12;10/26/2021 3:22:00 PM
Body warping;0.1386587;0.7385854;0.1107589;0.12;10/26/2021 3:22:00 PM
Body warping;0.1358815;0.7411357;0.1089174;0.12;10/26/2021 3:22:01 PM
Body warping;0.1344684;0.7442604;0.1082677;0.12;10/26/2021 3:22:01 PM
Body warping;0.1344684;0.7442604;0.1082677;0.12;10/26/2021 3:22:01 PM
Body warping;0.1349604;0.7425228;0.1125798;0.12;10/26/2021 3:22:01 PM
Body warping;0.1354496;0.7410896;0.1165664;0.12;10/26/2021 3:22:01 PM
Body warping;0.1354496;0.7410896;0.1165664;0.12;10/26/2021 3:22:01 PM
Body warping;0.1346441;0.7429595;0.1248562;0.12;10/26/2021 3:22:01 PM
Body warping;0.1373378;0.7361436;0.1359211;0.12;10/26/2021 3:22:01 PM
Body warping;0.1470415;0.7117466;0.1532587;0.12;10/26/2021 3:22:01 PM
Body warping;0.1470415;0.7117466;0.1532587;0.12;10/26/2021 3:22:01 PM
Body warping;0.1469551;0.6928276;0.1653355;0.12;10/26/2021 3:22:01 PM
Body warping;0.1462278;0.67948;0.1741007;0.12;10/26/2021 3:22:01 PM
Body warping;0.1462278;0.67948;0.1741007;0.12;10/26/2021 3:22:01 PM
Body warping;0.1425539;0.6915026;0.1668263;0.12;10/26/2021 3:22:01 PM
Body warping;0.1420369;0.6971983;0.1632669;0.12;10/26/2021 3:22:01 PM
Body warping;0.1370188;0.7110864;0.1546725;0.12;10/26/2021 3:22:01 PM
Body warping;0.1370188;0.7110864;0.1546725;0.12;10/26/2021 3:22:01 PM
Body warping;0.1300062;0.7295471;0.1435487;0.12;10/26/2021 3:22:01 PM
Body warping;0.1291674;0.7166269;0.1514193;0.12;10/26/2021 3:22:01 PM
Body warping;0.1272692;0.7111717;0.1568315;0.12;10/26/2021 3:22:01 PM
Body warping;0.1272692;0.7111717;0.1568315;0.12;10/26/2021 3:22:01 PM
Body warping;0.1265667;0.7063576;0.1624505;0.12;10/26/2021 3:22:01 PM
Body warping;0.1256711;0.7022433;0.1676303;0.12;10/26/2021 3:22:01 PM
Body warping;0.1256711;0.7022433;0.1676303;0.12;10/26/2021 3:22:01 PM
