Condition;X;Y;Z;Displacement;Time stamp
Change Blindness;0.8256031;0.8115135;0.4038113;0;12/2/2020 9:15:37 AM
Change Blindness;0.8246828;0.8119494;0.4030598;0;12/2/2020 9:15:37 AM
Change Blindness;0.8242339;0.8121593;0.4026887;0;12/2/2020 9:15:38 AM
Change Blindness;0.823886;0.8123341;0.4023828;0;12/2/2020 9:15:38 AM
Change Blindness;0.823791;0.812371;0.4022925;0;12/2/2020 9:15:38 AM
Change Blindness;0.8236098;0.8124658;0.4021151;0;12/2/2020 9:15:38 AM
Change Blindness;0.8231298;0.8121229;0.4015576;0;12/2/2020 9:15:38 AM
Change Blindness;0.8228312;0.8119913;0.401211;0;12/2/2020 9:15:38 AM
Change Blindness;0.8226322;0.8120741;0.4010444;0;12/2/2020 9:15:38 AM
Change Blindness;0.8223208;0.8121987;0.4007762;0;12/2/2020 9:15:38 AM
Change Blindness;0.8220331;0.8123391;0.400499;0;12/2/2020 9:15:38 AM
Change Blindness;0.821721;0.8124843;0.4001643;0;12/2/2020 9:15:38 AM
Change Blindness;0.8214698;0.8125822;0.3999191;0;12/2/2020 9:15:38 AM
Change Blindness;0.8211814;0.8127011;0.3996426;0;12/2/2020 9:15:38 AM
Change Blindness;0.8208976;0.8128405;0.3994622;0;12/2/2020 9:15:38 AM
Change Blindness;0.820626;0.8129685;0.3992804;0;12/2/2020 9:15:38 AM
Change Blindness;0.8203892;0.8130825;0.399092;0;12/2/2020 9:15:38 AM
Change Blindness;0.8200026;0.8132734;0.398804;0;12/2/2020 9:15:38 AM
Change Blindness;0.8196784;0.8134542;0.3985407;0;12/2/2020 9:15:38 AM
Change Blindness;0.8194879;0.8135628;0.3983699;0;12/2/2020 9:15:38 AM
Change Blindness;0.8193359;0.8136657;0.3982823;0;12/2/2020 9:15:38 AM
Change Blindness;0.8190721;0.8138281;0.3981172;0;12/2/2020 9:15:38 AM
Change Blindness;0.8187625;0.8139588;0.397947;0;12/2/2020 9:15:38 AM
Change Blindness;0.8184953;0.8140799;0.3978181;0;12/2/2020 9:15:38 AM
Change Blindness;0.8182843;0.8142058;0.3976948;0;12/2/2020 9:15:38 AM
Change Blindness;0.8180869;0.8143347;0.3975854;0;12/2/2020 9:15:38 AM
Change Blindness;0.817885;0.8145472;0.3975413;0;12/2/2020 9:15:38 AM
Change Blindness;0.8177837;0.8146524;0.3975211;0;12/2/2020 9:15:38 AM
Change Blindness;0.8175611;0.8147998;0.3974;0;12/2/2020 9:15:38 AM
Change Blindness;0.8173537;0.8149006;0.3973014;0;12/2/2020 9:15:38 AM
Change Blindness;0.8169279;0.8151952;0.397209;0;12/2/2020 9:15:38 AM
Change Blindness;0.8165326;0.815484;0.3971083;0;12/2/2020 9:15:38 AM
Change Blindness;0.8161861;0.8157256;0.3969747;0;12/2/2020 9:15:38 AM
Change Blindness;0.8158907;0.8159352;0.3968715;0;12/2/2020 9:15:38 AM
