Condition;X;Y;Z;Displacement;Time stamp
Body warping;0.1388077;0.7072568;0.1040449;0.06;12/2/2020 10:57:02 AM
Body warping;0.05613297;1.172337;-0.004593715;0.06;12/2/2020 10:57:02 AM
Body warping;0.05613297;1.172337;-0.004593715;0.06;12/2/2020 10:57:02 AM
Body warping;0.1657841;0.6647111;0.07656854;0.06;12/2/2020 10:57:02 AM
Body warping;0.1657841;0.6647111;0.07656854;0.06;12/2/2020 10:57:02 AM
Body warping;0.1104138;0.754861;0.07743006;0.06;12/2/2020 10:57:11 AM
Body warping;0.1102234;0.7485007;0.08465248;0.06;12/2/2020 10:57:11 AM
Body warping;0.1102234;0.7485007;0.08465248;0.06;12/2/2020 10:57:11 AM
Body warping;0.1113606;0.7346013;0.09180579;0.06;12/2/2020 10:57:11 AM
Body warping;0.1113606;0.7346013;0.09180579;0.06;12/2/2020 10:57:11 AM
Body warping;0.1140347;0.7207201;0.09892697;0.06;12/2/2020 10:57:11 AM
Body warping;0.1211861;0.7017699;0.1091015;0.06;12/2/2020 10:57:11 AM
Body warping;0.1233535;0.6946527;0.1132697;0.06;12/2/2020 10:57:11 AM
Body warping;0.1233535;0.6946527;0.1132697;0.06;12/2/2020 10:57:11 AM
Body warping;0.1128594;0.6987333;0.1141304;0.06;12/2/2020 10:57:11 AM
Body warping;0.1128594;0.6987333;0.1141304;0.06;12/2/2020 10:57:11 AM
Body warping;0.1059245;0.7008005;0.1158387;0.06;12/2/2020 10:57:11 AM
Body warping;0.09935682;0.702185;0.1178237;0.06;12/2/2020 10:57:11 AM
Body warping;0.09571718;0.7042996;0.1215807;0.06;12/2/2020 10:57:11 AM
Body warping;0.09571718;0.7042996;0.1215807;0.06;12/2/2020 10:57:11 AM
Body warping;0.09265021;0.7081605;0.1291915;0.06;12/2/2020 10:57:11 AM
Body warping;0.09158701;0.7094693;0.1312868;0.06;12/2/2020 10:57:11 AM
Body warping;0.09158701;0.7094693;0.1312868;0.06;12/2/2020 10:57:11 AM
Body warping;0.08892862;0.711594;0.1357031;0.06;12/2/2020 10:57:11 AM
Body warping;0.08689848;0.7125428;0.1372998;0.06;12/2/2020 10:57:11 AM
Body warping;0.07784806;0.731588;0.1374485;0.06;12/2/2020 10:57:11 AM
Body warping;0.07784806;0.731588;0.1374485;0.06;12/2/2020 10:57:11 AM
Body warping;0.06373312;0.7602882;0.1384717;0.06;12/2/2020 10:57:12 AM
Body warping;0.06221868;0.7597747;0.1379532;0.06;12/2/2020 10:57:12 AM
Body warping;0.06221868;0.7597747;0.1379532;0.06;12/2/2020 10:57:12 AM
Body warping;0.06720456;0.7518206;0.1405333;0.06;12/2/2020 10:57:12 AM
Body warping;0.07090349;0.7441232;0.1427974;0.06;12/2/2020 10:57:12 AM
Body warping;0.07324929;0.7345656;0.144378;0.06;12/2/2020 10:57:12 AM
Body warping;0.07324929;0.7345656;0.144378;0.06;12/2/2020 10:57:12 AM
Body warping;0.07412324;0.7303219;0.1449582;0.06;12/2/2020 10:57:12 AM
Body warping;0.07466211;0.7266292;0.1454299;0.06;12/2/2020 10:57:12 AM
Body warping;0.07466211;0.7266292;0.1454299;0.06;12/2/2020 10:57:12 AM
Body warping;0.07472236;0.7236035;0.1454406;0.06;12/2/2020 10:57:12 AM
Body warping;0.07457244;0.7208512;0.1455735;0.06;12/2/2020 10:57:12 AM
Body warping;0.07404197;0.7184538;0.1464307;0.06;12/2/2020 10:57:12 AM
Body warping;0.07404197;0.7184538;0.1464307;0.06;12/2/2020 10:57:12 AM
Body warping;0.07312514;0.7148253;0.1480091;0.06;12/2/2020 10:57:12 AM
Body warping;0.0729666;0.7143306;0.1482746;0.06;12/2/2020 10:57:12 AM
Body warping;0.0729666;0.7143306;0.1482746;0.06;12/2/2020 10:57:12 AM
Body warping;0.0716804;0.7131274;0.1494844;0.06;12/2/2020 10:57:12 AM
Body warping;0.07043467;0.7118796;0.1506934;0.06;12/2/2020 10:57:12 AM
Body warping;0.06953374;0.7110644;0.1509151;0.06;12/2/2020 10:57:12 AM
Body warping;0.06953374;0.7110644;0.1509151;0.06;12/2/2020 10:57:12 AM
Body warping;0.06966673;0.7108058;0.152707;0.06;12/2/2020 10:57:12 AM
Body warping;0.06934282;0.7103124;0.1547484;0.06;12/2/2020 10:57:12 AM
Body warping;0.06810277;0.7093855;0.1573936;0.06;12/2/2020 10:57:12 AM
Body warping;0.06810277;0.7093855;0.1573936;0.06;12/2/2020 10:57:12 AM
Body warping;0.06726082;0.7084332;0.1598732;0.06;12/2/2020 10:57:12 AM
Body warping;0.06644152;0.707495;0.1622967;0.06;12/2/2020 10:57:12 AM
Body warping;0.06591578;0.7072211;0.1650411;0.06;12/2/2020 10:57:12 AM
Body warping;0.06591578;0.7072211;0.1650411;0.06;12/2/2020 10:57:12 AM
Body warping;0.06378953;0.7066025;0.1729977;0.06;12/2/2020 10:57:12 AM
Body warping;0.06378953;0.7066025;0.1729977;0.06;12/2/2020 10:57:12 AM
Body warping;0.06173662;0.7066227;0.178131;0.06;12/2/2020 10:57:12 AM
Body warping;0.05972091;0.706576;0.1832748;0.06;12/2/2020 10:57:12 AM
Body warping;0.05648142;0.7078119;0.1861693;0.06;12/2/2020 10:57:12 AM
Body warping;0.05390589;0.7059317;0.1867369;0.06;12/2/2020 10:57:12 AM
Body warping;0.05390589;0.7059317;0.1867369;0.06;12/2/2020 10:57:12 AM
Body warping;0.0499203;0.703176;0.1883169;0.06;12/2/2020 10:57:12 AM
Body warping;0.04839303;0.7030095;0.1916571;0.06;12/2/2020 10:57:12 AM
Body warping;0.04839303;0.7030095;0.1916571;0.06;12/2/2020 10:57:12 AM
Body warping;0.04890151;0.701086;0.1979016;0.06;12/2/2020 10:57:12 AM
Body warping;0.04928993;0.6991831;0.2038541;0.06;12/2/2020 10:57:12 AM
Body warping;0.04977628;0.6973094;0.2095016;0.06;12/2/2020 10:57:12 AM
Body warping;0.04977628;0.6973094;0.2095016;0.06;12/2/2020 10:57:12 AM
Body warping;0.04932559;0.6951999;0.2134822;0.06;12/2/2020 10:57:12 AM
Body warping;0.04917886;0.6931071;0.2169673;0.06;12/2/2020 10:57:12 AM
Body warping;0.04917886;0.6931071;0.2169673;0.06;12/2/2020 10:57:12 AM
Body warping;0.04971202;0.6910227;0.2193472;0.06;12/2/2020 10:57:12 AM
Body warping;0.05031498;0.6892972;0.2212124;0.06;12/2/2020 10:57:12 AM
Body warping;0.05140705;0.687604;0.2212814;0.06;12/2/2020 10:57:12 AM
Body warping;0.05140705;0.687604;0.2212814;0.06;12/2/2020 10:57:12 AM
Body warping;0.05321332;0.6842415;0.2214109;0.06;12/2/2020 10:57:13 AM
Body warping;0.05353122;0.6836331;0.221314;0.06;12/2/2020 10:57:13 AM
Body warping;0.05458324;0.6815037;0.2205493;0.06;12/2/2020 10:57:13 AM
Body warping;0.05458324;0.6815037;0.2205493;0.06;12/2/2020 10:57:13 AM
Body warping;0.0563231;0.6780335;0.2198207;0.06;12/2/2020 10:57:13 AM
Body warping;0.05660585;0.6775146;0.2197677;0.06;12/2/2020 10:57:13 AM
Body warping;0.05660585;0.6775146;0.2197677;0.06;12/2/2020 10:57:13 AM
Body warping;0.05742746;0.6758568;0.2203419;0.06;12/2/2020 10:57:13 AM
Body warping;0.05824522;0.6741677;0.2209109;0.06;12/2/2020 10:57:13 AM
Body warping;0.05856375;0.6723515;0.2210766;0.06;12/2/2020 10:57:13 AM
Body warping;0.05856375;0.6723515;0.2210766;0.06;12/2/2020 10:57:13 AM
Body warping;0.05894389;0.6707725;0.2205318;0.06;12/2/2020 10:57:13 AM
Body warping;0.05934484;0.6691933;0.2200596;0.06;12/2/2020 10:57:13 AM
Body warping;0.06017121;0.6679946;0.219286;0.06;12/2/2020 10:57:13 AM
Body warping;0.06017121;0.6679946;0.219286;0.06;12/2/2020 10:57:13 AM
Body warping;0.06179208;0.6663173;0.2175599;0.06;12/2/2020 10:57:13 AM
Body warping;0.06179208;0.6663173;0.2175599;0.06;12/2/2020 10:57:13 AM
Body warping;0.06228834;0.6656947;0.2173898;0.06;12/2/2020 10:57:13 AM
Body warping;0.06286476;0.6649239;0.2171524;0.06;12/2/2020 10:57:13 AM
Body warping;0.06281787;0.6640895;0.2172668;0.06;12/2/2020 10:57:13 AM
Body warping;0.06263661;0.6631454;0.2168628;0.06;12/2/2020 10:57:13 AM
Body warping;0.06263661;0.6631454;0.2168628;0.06;12/2/2020 10:57:13 AM
Body warping;0.06248195;0.6616143;0.2162163;0.06003954;12/2/2020 10:57:13 AM
Body warping;0.06248195;0.6616143;0.2162163;0.0600157;12/2/2020 10:57:13 AM
Body warping;0.06217203;0.6595961;0.2163696;0.0600604;12/2/2020 10:57:13 AM
Body warping;0.06164447;0.6588486;0.2168183;0.0600034;12/2/2020 10:57:13 AM
Body warping;0.0613551;0.6583435;0.2169076;0.06000966;12/2/2020 10:57:13 AM
Body warping;0.06109022;0.6577247;0.2169549;0.06000905;12/2/2020 10:57:13 AM
Body warping;0.06109022;0.6577247;0.2169549;0.06000801;12/2/2020 10:57:13 AM
Body warping;0.06142419;0.657087;0.2163403;0.06001059;12/2/2020 10:57:13 AM
Body warping;0.06191116;0.6564792;0.215688;0.06001218;12/2/2020 10:57:13 AM
Body warping;0.06191116;0.6564792;0.215688;0.06001274;12/2/2020 10:57:13 AM
Body warping;0.06276096;0.6559861;0.214913;0.06001237;12/2/2020 10:57:13 AM
Body warping;0.06334382;0.6555638;0.2144624;0.0600113;12/2/2020 10:57:13 AM
Body warping;0.06356621;0.6550678;0.2146345;0.06001486;12/2/2020 10:57:13 AM
Body warping;0.06356621;0.6550678;0.2146345;0.06003895;12/2/2020 10:57:13 AM
Body warping;0.06379817;0.6541638;0.2151147;0.06018594;12/2/2020 10:57:13 AM
Body warping;0.06379715;0.6540188;0.2152546;0.06020797;12/2/2020 10:57:13 AM
