Condition;X;Y;Z;Displacement;Time stamp
Body warping;0.00975363;0.6505677;0.07876027;0.12;11/27/2020 4:22:50 PM
Body warping;-0.05660595;0.450547;0.1603018;0.12;11/27/2020 4:22:51 PM
Body warping;0.00826196;0.4235425;0.1635112;0.12;11/27/2020 4:22:53 PM
Body warping;0.00826196;0.4235425;0.1635112;0.12;11/27/2020 4:22:53 PM
Body warping;-0.008452456;1.224365;-0.08390076;0.12;11/27/2020 4:22:53 PM
Body warping;0.04354994;0.4701496;0.1273984;0.12;11/27/2020 4:22:53 PM
Body warping;-0.1050402;0.7150135;0.1023137;0.12;11/27/2020 4:22:56 PM
Body warping;0;1.187299;0;0.12;11/27/2020 4:22:56 PM
Body warping;0.07227697;0.5388901;0.09629938;0.12;11/27/2020 4:22:56 PM
Body warping;0.05536921;0.6669832;0.05368134;0.12;11/27/2020 4:22:56 PM
Body warping;0.0856185;0.6769131;0.07371347;0.12;11/27/2020 4:22:59 PM
Body warping;0.08948902;0.7085249;0.08067428;0.12;11/27/2020 4:22:59 PM
Body warping;0.09133304;0.7232877;0.08396135;0.12;11/27/2020 4:22:59 PM
Body warping;0.09331132;0.7368715;0.08543165;0.12;11/27/2020 4:22:59 PM
Body warping;0.1000358;0.7664224;0.09172057;0.12;11/27/2020 4:22:59 PM
Body warping;0.1029279;0.7710066;0.09488209;0.12;11/27/2020 4:22:59 PM
Body warping;0.1057354;0.7760737;0.09797543;0.12;11/27/2020 4:22:59 PM
Body warping;0.1117903;0.7881241;0.1047103;0.12;11/27/2020 4:22:59 PM
Body warping;0.1152545;0.7955749;0.1085918;0.12;11/27/2020 4:22:59 PM
Body warping;0.1196763;0.7983963;0.112571;0.12;11/27/2020 4:22:59 PM
Body warping;0.1196763;0.7983963;0.112571;0.12;11/27/2020 4:22:59 PM
Body warping;0.1342103;0.8107761;0.1294374;0.12;11/27/2020 4:22:59 PM
Body warping;0.1437451;0.8189915;0.1445227;0.12;11/27/2020 4:22:59 PM
Body warping;0.1437451;0.8189915;0.1445227;0.12;11/27/2020 4:22:59 PM
Body warping;0.1538494;0.8252022;0.1630768;0.12;11/27/2020 4:22:59 PM
Body warping;0.1570013;0.8251007;0.170513;0.12;11/27/2020 4:22:59 PM
Body warping;0.1605106;0.8264178;0.1767766;0.12;11/27/2020 4:22:59 PM
Body warping;0.1639976;0.8279315;0.1829466;0.12;11/27/2020 4:22:59 PM
Body warping;0.1674674;0.8295997;0.1890437;0.12;11/27/2020 4:22:59 PM
Body warping;0.1711278;0.8293591;0.196553;0.12;11/27/2020 4:22:59 PM
Body warping;0.1767568;0.829218;0.2099815;0.12;11/27/2020 4:23:00 PM
Body warping;0.1788469;0.8292438;0.2160412;0.12;11/27/2020 4:23:00 PM
Body warping;0.1805253;0.8292739;0.2208924;0.12;11/27/2020 4:23:00 PM
Body warping;0.1823655;0.8294386;0.2299722;0.12;11/27/2020 4:23:00 PM
Body warping;0.1826086;0.8295385;0.2342037;0.12;11/27/2020 4:23:00 PM
Body warping;0.1783907;0.8346817;0.2378442;0.12;11/27/2020 4:23:00 PM
Body warping;0.1766603;0.8371833;0.2400426;0.12;11/27/2020 4:23:00 PM
Body warping;0.169505;0.8455114;0.2417239;0.12;11/27/2020 4:23:00 PM
Body warping;0.1644019;0.8510014;0.2413675;0.12;11/27/2020 4:23:00 PM
Body warping;0.1510696;0.8598034;0.2419201;0.12;11/27/2020 4:23:00 PM
Body warping;0.1450241;0.8639712;0.2424439;0.12;11/27/2020 4:23:00 PM
Body warping;0.1377201;0.8665739;0.2434815;0.12;11/27/2020 4:23:00 PM
Body warping;0.1240948;0.8718484;0.2457349;0.12;11/27/2020 4:23:00 PM
Body warping;0.1170238;0.8707016;0.2499021;0.12;11/27/2020 4:23:00 PM
Body warping;0.1034876;0.8692786;0.2576729;0.12;11/27/2020 4:23:00 PM
Body warping;0.09382563;0.8709522;0.2571834;0.12;11/27/2020 4:23:00 PM
Body warping;0.07370732;0.8750268;0.2570092;0.12;11/27/2020 4:23:00 PM
