Condition;X;Y;Z;Displacement;Time stamp
Body warping;0.06173584;0.6764216;0.08400451;0.08999997;10/26/2021 2:48:29 PM
Body warping;0.06174095;0.6762851;0.08405087;0.08999997;10/26/2021 2:48:29 PM
Body warping;0.06367892;0.6245049;0.1016362;0.08999997;10/26/2021 2:48:29 PM
Body warping;0.06180403;0.5353109;0.1296651;0.08999997;10/26/2021 2:48:29 PM
Body warping;0.0601353;0.5160027;0.1351845;0.08999997;10/26/2021 2:48:29 PM
Body warping;0.05855148;0.4975032;0.1404827;0.08999997;10/26/2021 2:48:29 PM
Body warping;0.0598388;0.5476159;0.1274384;0.08999997;10/26/2021 2:48:29 PM
Body warping;0.06030218;0.5683603;0.1220849;0.08999997;10/26/2021 2:48:29 PM
Body warping;0.06087977;0.5930191;0.1194937;0.08999997;10/26/2021 2:48:29 PM
Body warping;0.05909852;0.6239491;0.1161739;0.08999997;10/26/2021 2:48:29 PM
Body warping;0.05696839;0.6319036;0.1152686;0.08999997;10/26/2021 2:48:29 PM
Body warping;0.0529968;0.6468635;0.113616;0.08999997;10/26/2021 2:48:29 PM
Body warping;0.05130334;0.6535032;0.116057;0.08999997;10/26/2021 2:48:29 PM
Body warping;0.04963665;0.6600488;0.1182489;0.08999997;10/26/2021 2:48:29 PM
Body warping;0.05010651;0.6508254;0.1331166;0.08999997;10/26/2021 2:48:29 PM
Body warping;0.05018315;0.6472149;0.1397888;0.08999997;10/26/2021 2:48:29 PM
Body warping;0.0449226;0.646498;0.1491505;0.08999997;10/26/2021 2:48:29 PM
Body warping;0.0424865;0.6463613;0.1536086;0.08999997;10/26/2021 2:48:29 PM
Body warping;0.04034598;0.6442975;0.1568757;0.08999997;10/26/2021 2:48:29 PM
Body warping;0.03622154;0.6408457;0.1634326;0.08999997;10/26/2021 2:48:29 PM
Body warping;0.03517926;0.6386937;0.1673675;0.08999997;10/26/2021 2:48:29 PM
Body warping;0.03006975;0.6351531;0.1751708;0.08999997;10/26/2021 2:48:29 PM
Body warping;0.02620629;0.6336764;0.1790622;0.08999997;10/26/2021 2:48:29 PM
Body warping;0.01881861;0.6309223;0.1867628;0.08999997;10/26/2021 2:48:29 PM
Body warping;0.01524925;0.6278381;0.1915694;0.08999997;10/26/2021 2:48:30 PM
Body warping;0.008347939;0.6261256;0.1988513;0.08999997;10/26/2021 2:48:30 PM
Body warping;0.005012476;0.6271479;0.2014859;0.08999997;10/26/2021 2:48:30 PM
Body warping;0.001720392;0.6280427;0.2041684;0.08999997;10/26/2021 2:48:30 PM
Body warping;-0.003544811;0.6306816;0.2070365;0.08999997;10/26/2021 2:48:30 PM
Body warping;-0.005759099;0.6323743;0.2075541;0.08999997;10/26/2021 2:48:30 PM
Body warping;-0.009002363;0.6335437;0.2095387;0.08999997;10/26/2021 2:48:30 PM
Body warping;-0.01134155;0.6335973;0.2112621;0.08999997;10/26/2021 2:48:30 PM
Body warping;-0.0160991;0.6337398;0.214856;0.08999997;10/26/2021 2:48:30 PM
Body warping;-0.01850701;0.6338237;0.2167065;0.08999997;10/26/2021 2:48:30 PM
