Condition;X;Y;Z;Displacement;Time stamp
Body warping;0.06951813;0.6049435;0.07294738;0.15;10/26/2021 2:20:02 PM
Body warping;0.06761154;0.6048191;0.07459385;0.15;10/26/2021 2:20:02 PM
Body warping;0.06348143;0.6065683;0.07866049;0.15;10/26/2021 2:20:02 PM
Body warping;0.0614177;0.6073536;0.08069571;0.15;10/26/2021 2:20:02 PM
Body warping;0.05825218;0.609799;0.08486354;0.15;10/26/2021 2:20:02 PM
Body warping;0.05706465;0.611394;0.08699267;0.15;10/26/2021 2:20:02 PM
Body warping;0.05387168;0.6129996;0.08998618;0.15;10/26/2021 2:20:02 PM
Body warping;0.05195697;0.6131566;0.09095222;0.15;10/26/2021 2:20:02 PM
Body warping;0.04753397;0.6162398;0.09031861;0.15;10/26/2021 2:20:02 PM
Body warping;0.04538001;0.6176954;0.09021463;0.15;10/26/2021 2:20:02 PM
Body warping;0.0420401;0.616387;0.09156335;0.15;10/26/2021 2:20:02 PM
Body warping;0.04068098;0.6140724;0.09287286;0.15;10/26/2021 2:20:02 PM
Body warping;0.03940956;0.6105387;0.09520963;0.15;10/26/2021 2:20:02 PM
Body warping;0.03619364;0.6094776;0.09761407;0.15;10/26/2021 2:20:02 PM
Body warping;0.0343001;0.6115069;0.09784795;0.15;10/26/2021 2:20:02 PM
Body warping;0.03052708;0.615332;0.09841485;0.15;10/26/2021 2:20:02 PM
Body warping;0.02873099;0.6156018;0.09926914;0.15;10/26/2021 2:20:02 PM
Body warping;0.02586145;0.6127068;0.1019305;0.15;10/26/2021 2:20:02 PM
Body warping;0.02474024;0.6097577;0.103678;0.15;10/26/2021 2:20:02 PM
Body warping;0.02357748;0.6070493;0.105357;0.15;10/26/2021 2:20:02 PM
Body warping;0.02222586;0.6073793;0.1058705;0.15;10/26/2021 2:20:02 PM
Body warping;0.02188606;0.6098047;0.105032;0.15;10/26/2021 2:20:02 PM
Body warping;0.02039909;0.6063116;0.1084087;0.15;10/26/2021 2:20:02 PM
Body warping;0.01959249;0.604652;0.1100434;0.15;10/26/2021 2:20:02 PM
