Condition;X;Y;Z;Displacement;Time stamp
Change Blindness;0.1563065;0.6144805;0.07649907;0;12/2/2020 9:34:17 AM
Change Blindness;0.1543583;0.6148068;0.08055035;0;12/2/2020 9:34:17 AM
Change Blindness;0.1508227;0.6152887;0.08848852;0;12/2/2020 9:34:17 AM
Change Blindness;0.146492;0.6150631;0.09589479;0;12/2/2020 9:34:17 AM
Change Blindness;0.1439046;0.6146883;0.09954073;0;12/2/2020 9:34:17 AM
Change Blindness;0.1415771;0.6143535;0.1029396;0;12/2/2020 9:34:17 AM
Change Blindness;0.1373506;0.6137079;0.1111025;0;12/2/2020 9:34:17 AM
Change Blindness;0.1354879;0.613427;0.1147586;0;12/2/2020 9:34:17 AM
Change Blindness;0.1319743;0.6140026;0.124314;0;12/2/2020 9:34:17 AM
Change Blindness;0.1304337;0.6142154;0.1284359;0;12/2/2020 9:34:17 AM
Change Blindness;0.1285761;0.6145867;0.1314121;0;12/2/2020 9:34:17 AM
Change Blindness;0.125558;0.6154023;0.1362892;0;12/2/2020 9:34:17 AM
Change Blindness;0.1243349;0.6158466;0.1382696;0;12/2/2020 9:34:17 AM
Change Blindness;0.1220321;0.616592;0.1421551;0;12/2/2020 9:34:17 AM
Change Blindness;0.1207458;0.6164281;0.1443253;0;12/2/2020 9:34:17 AM
Change Blindness;0.1194182;0.6162996;0.1466167;0;12/2/2020 9:34:17 AM
Change Blindness;0.1157147;0.6159654;0.1521639;0;12/2/2020 9:34:17 AM
Change Blindness;0.1138781;0.6158343;0.1549988;0;12/2/2020 9:34:17 AM
Change Blindness;0.1102799;0.6161513;0.1614252;0;12/2/2020 9:34:17 AM
Change Blindness;0.1084502;0.6165417;0.165042;0;12/2/2020 9:34:17 AM
Change Blindness;0.1045573;0.6169155;0.1703738;0;12/2/2020 9:34:17 AM
Change Blindness;0.1026302;0.6170889;0.1730875;0;12/2/2020 9:34:17 AM
Change Blindness;0.100798;0.6168283;0.1748313;0;12/2/2020 9:34:17 AM
Change Blindness;0.100798;0.6168283;0.1748313;0;12/2/2020 9:34:17 AM
Change Blindness;0.09441537;0.6160248;0.1792542;0;12/2/2020 9:34:17 AM
Change Blindness;0.09061971;0.6157951;0.1822038;0;12/2/2020 9:34:17 AM
Change Blindness;0.08718479;0.6157854;0.1850447;0;12/2/2020 9:34:17 AM
Change Blindness;0.0849457;0.6165395;0.1862002;0;12/2/2020 9:34:17 AM
Change Blindness;0.08072978;0.6178482;0.1885231;0;12/2/2020 9:34:17 AM
Change Blindness;0.08072978;0.6178482;0.1885231;0;12/2/2020 9:34:17 AM
Change Blindness;0.06911919;0.6314351;0.1879788;0;12/2/2020 9:34:17 AM
Change Blindness;0.0602473;0.6433452;0.1864873;0;12/2/2020 9:34:17 AM
Change Blindness;0.0444036;0.6701546;0.1811798;0;12/2/2020 9:34:17 AM
Change Blindness;0.03682985;0.6826515;0.1788611;0;12/2/2020 9:34:17 AM
Change Blindness;0.02329271;0.7059744;0.17621;0;12/2/2020 9:34:17 AM
