Condition;X;Y;Z;Displacement;Time stamp
Change Blindness;0.1491551;0.79931;0.08161306;1.490116E-08;12/2/2020 11:25:58 AM
Change Blindness;0.01574284;1.24862;-0.2143418;1.490116E-08;12/2/2020 11:25:58 AM
Change Blindness;0.01574284;1.24862;-0.2143418;1.490116E-08;12/2/2020 11:25:58 AM
Change Blindness;0.05758719;0.6627715;0.1050416;1.490116E-08;12/2/2020 11:25:58 AM
Change Blindness;0.05758719;0.6627715;0.1050416;1.490116E-08;12/2/2020 11:25:58 AM
Change Blindness;0.009308927;1.250662;-0.2272457;1.490116E-08;12/2/2020 11:25:58 AM
Change Blindness;0.01097988;0.7871629;0.1366707;1.490116E-08;12/2/2020 11:25:58 AM
Change Blindness;0.01097988;0.7871629;0.1366707;1.490116E-08;12/2/2020 11:25:58 AM
Change Blindness;0.01097988;0.7871629;0.1366707;1.490116E-08;12/2/2020 11:25:58 AM
Change Blindness;0.01097988;0.7871629;0.1366707;1.490116E-08;12/2/2020 11:25:58 AM
Change Blindness;-0.03598036;0.673739;0.07183659;1.490116E-08;12/2/2020 11:25:59 AM
Change Blindness;0.001094669;1.252234;-0.2254204;1.490116E-08;12/2/2020 11:25:59 AM
Change Blindness;0.001094669;1.252234;-0.2254204;1.490116E-08;12/2/2020 11:25:59 AM
Change Blindness;0.04768728;0.1927733;0.3650948;1.490116E-08;12/2/2020 11:25:59 AM
Change Blindness;-0.01939492;0.6428779;0.1117809;1.490116E-08;12/2/2020 11:25:59 AM
Change Blindness;-0.01939492;0.6428779;0.1117809;1.490116E-08;12/2/2020 11:25:59 AM
Change Blindness;0.001895294;1.25249;-0.2132293;1.490116E-08;12/2/2020 11:25:59 AM
Change Blindness;0.001895294;1.25249;-0.2132293;1.490116E-08;12/2/2020 11:25:59 AM
Change Blindness;0.09808557;0.583035;0.09158026;1.490116E-08;12/2/2020 11:25:59 AM
Change Blindness;0.006115854;0.8859928;0.07571416;1.490116E-08;12/2/2020 11:26:00 AM
Change Blindness;0.09233041;0.03487766;0.2270624;1.490116E-08;12/2/2020 11:26:00 AM
Change Blindness;0.09233041;0.03487766;0.2270624;1.490116E-08;12/2/2020 11:26:00 AM
Change Blindness;-0.05106027;0.5886362;0.08305964;1.490116E-08;12/2/2020 11:26:00 AM
Change Blindness;-0.05106027;0.5886362;0.08305964;1.490116E-08;12/2/2020 11:26:00 AM
Change Blindness;-0.05251751;0.4902788;0.07655768;1.490116E-08;12/2/2020 11:26:00 AM
Change Blindness;-0.05251751;0.4902788;0.07655768;1.490116E-08;12/2/2020 11:26:00 AM
Change Blindness;-0.1130741;0.530672;0.07647046;1.490116E-08;12/2/2020 11:26:00 AM
Change Blindness;-0.06987415;0.5755709;0.09615719;1.490116E-08;12/2/2020 11:26:00 AM
Change Blindness;-0.06987415;0.5755709;0.09615719;1.490116E-08;12/2/2020 11:26:00 AM
Change Blindness;-0.07775775;1.232057;-0.05388483;1.490116E-08;12/2/2020 11:26:00 AM
Change Blindness;-0.07775775;1.232057;-0.05388483;1.490116E-08;12/2/2020 11:26:00 AM
Change Blindness;-0.1100133;0.6702271;0.07923236;1.490116E-08;12/2/2020 11:26:00 AM
Change Blindness;-0.1386361;0.5539913;0.09395866;1.490116E-08;12/2/2020 11:26:00 AM
Change Blindness;-0.1386361;0.5539913;0.09395866;1.490116E-08;12/2/2020 11:26:00 AM
Change Blindness;-0.1066203;0.4563066;0.1037218;1.490116E-08;12/2/2020 11:26:00 AM
Change Blindness;-0.07701579;1.227133;-0.04759166;1.490116E-08;12/2/2020 11:26:00 AM
Change Blindness;-0.07701579;1.227133;-0.04759166;1.490116E-08;12/2/2020 11:26:00 AM
Change Blindness;-0.1314585;0.5031543;0.1037542;1.490116E-08;12/2/2020 11:26:00 AM
Change Blindness;-0.1314585;0.5031543;0.1037542;1.490116E-08;12/2/2020 11:26:00 AM
Change Blindness;-0.1475163;0.5796068;0.07340445;1.490116E-08;12/2/2020 11:26:01 AM
Change Blindness;-0.1230578;0.5059178;0.09247464;1.490116E-08;12/2/2020 11:26:01 AM
Change Blindness;-0.1230578;0.5059178;0.09247464;1.490116E-08;12/2/2020 11:26:01 AM
Change Blindness;-0.1527189;-0.1426761;0.4320847;1.490116E-08;12/2/2020 11:26:01 AM
Change Blindness;-0.1054378;1.223124;-0.04526745;1.490116E-08;12/2/2020 11:26:01 AM
Change Blindness;-0.1054378;1.223124;-0.04526745;1.490116E-08;12/2/2020 11:26:01 AM
Change Blindness;-0.1445651;0.6064516;0.07335564;1.490116E-08;12/2/2020 11:26:01 AM
Change Blindness;-0.1445651;0.6064516;0.07335564;1.490116E-08;12/2/2020 11:26:01 AM
Change Blindness;-0.1445651;0.6064516;0.07335564;1.490116E-08;12/2/2020 11:26:01 AM
Change Blindness;-0.1445651;0.6064516;0.07335564;1.490116E-08;12/2/2020 11:26:01 AM
Change Blindness;-0.02904478;0.7820184;0.08647817;1.490116E-08;12/2/2020 11:26:01 AM
Change Blindness;-0.02904478;0.7820184;0.08647817;1.490116E-08;12/2/2020 11:26:01 AM
Change Blindness;-0.03296586;0.8016146;0.1067705;1.490116E-08;12/2/2020 11:26:02 AM
Change Blindness;-0.03296586;0.8016146;0.1067705;1.490116E-08;12/2/2020 11:26:02 AM
Change Blindness;-0.03716181;0.819271;0.1216678;1.490116E-08;12/2/2020 11:26:02 AM
Change Blindness;-0.04252934;0.8378705;0.1325216;1.490116E-08;12/2/2020 11:26:02 AM
Change Blindness;-0.04820355;0.8468257;0.1463589;1.490116E-08;12/2/2020 11:26:02 AM
Change Blindness;-0.05263302;0.849647;0.162793;1.490116E-08;12/2/2020 11:26:02 AM
Change Blindness;-0.05263302;0.849647;0.162793;1.490116E-08;12/2/2020 11:26:02 AM
Change Blindness;-0.05700474;0.8524317;0.1790127;1.490116E-08;12/2/2020 11:26:02 AM
Change Blindness;-0.05856027;0.85025;0.1872755;1.490116E-08;12/2/2020 11:26:02 AM
Change Blindness;-0.06097253;0.8455293;0.1987407;1.490116E-08;12/2/2020 11:26:02 AM
Change Blindness;-0.06097253;0.8455293;0.1987407;1.490116E-08;12/2/2020 11:26:02 AM
Change Blindness;-0.06191076;0.8436036;0.206345;1.490116E-08;12/2/2020 11:26:02 AM
Change Blindness;-0.06191076;0.8436036;0.206345;1.490116E-08;12/2/2020 11:26:02 AM
Change Blindness;-0.06256189;0.8422671;0.2116224;1.490116E-08;12/2/2020 11:26:02 AM
Change Blindness;-0.06451716;0.842719;0.2151202;1.490116E-08;12/2/2020 11:26:02 AM
Change Blindness;-0.06997053;0.8471403;0.2178761;1.490116E-08;12/2/2020 11:26:02 AM
Change Blindness;-0.07351359;0.8500129;0.2196666;1.490116E-08;12/2/2020 11:26:02 AM
Change Blindness;-0.07351359;0.8500129;0.2196666;1.490116E-08;12/2/2020 11:26:02 AM
Change Blindness;-0.0771697;0.8490247;0.2263874;1.490116E-08;12/2/2020 11:26:02 AM
Change Blindness;-0.07960933;0.8463593;0.2334399;1.490116E-08;12/2/2020 11:26:02 AM
Change Blindness;-0.07960933;0.8463593;0.2334399;1.490116E-08;12/2/2020 11:26:02 AM
Change Blindness;-0.08005911;0.8336254;0.25113;1.490116E-08;12/2/2020 11:26:02 AM
Change Blindness;-0.079786;0.831009;0.2543145;1.490116E-08;12/2/2020 11:26:02 AM
Change Blindness;-0.07740701;0.8271577;0.2588788;1.490116E-08;12/2/2020 11:26:02 AM
Change Blindness;-0.07740701;0.8271577;0.2588788;1.490116E-08;12/2/2020 11:26:02 AM
Change Blindness;-0.07597327;0.8248997;0.2621448;1.490116E-08;12/2/2020 11:26:02 AM
Change Blindness;-0.07598282;0.8251164;0.2618061;1.490116E-08;12/2/2020 11:26:02 AM
Change Blindness;-0.07598282;0.8251164;0.2618061;1.490116E-08;12/2/2020 11:26:02 AM
Change Blindness;-0.07593496;0.8256912;0.2612694;1.490116E-08;12/2/2020 11:26:02 AM
Change Blindness;-0.07592641;0.8258973;0.2616705;1.490116E-08;12/2/2020 11:26:02 AM
Change Blindness;-0.07549207;0.8247402;0.2629759;1.490116E-08;12/2/2020 11:26:02 AM
Change Blindness;-0.07549207;0.8247402;0.2629759;1.490116E-08;12/2/2020 11:26:02 AM
Change Blindness;-0.07451687;0.8232813;0.2647863;1.490116E-08;12/2/2020 11:26:02 AM
Change Blindness;-0.07362962;0.8218318;0.2667615;1.490116E-08;12/2/2020 11:26:02 AM
Change Blindness;-0.07243107;0.819874;0.2678284;1.490116E-08;12/2/2020 11:26:02 AM
Change Blindness;-0.07243107;0.819874;0.2678284;1.490116E-08;12/2/2020 11:26:02 AM
Change Blindness;-0.06999792;0.8183982;0.2691882;1.490116E-08;12/2/2020 11:26:02 AM
Change Blindness;-0.06776434;0.8169518;0.2706287;1.490116E-08;12/2/2020 11:26:02 AM
Change Blindness;-0.06776434;0.8169518;0.2706287;1.490116E-08;12/2/2020 11:26:02 AM
Change Blindness;-0.06326935;0.8146216;0.2722152;1.490116E-08;12/2/2020 11:26:02 AM
Change Blindness;-0.06167354;0.8142233;0.2720928;1.490116E-08;12/2/2020 11:26:02 AM
Change Blindness;-0.06132914;0.8140612;0.2719639;1.490116E-08;12/2/2020 11:26:02 AM
Change Blindness;-0.06132914;0.8140612;0.2719639;1.490116E-08;12/2/2020 11:26:02 AM
Change Blindness;-0.06042402;0.8135329;0.2721007;1.490116E-08;12/2/2020 11:26:02 AM
Change Blindness;-0.06042402;0.8135329;0.2721007;1.490116E-08;12/2/2020 11:26:02 AM
Change Blindness;-0.0607801;0.8137802;0.2717423;1.490116E-08;12/2/2020 11:26:02 AM
Change Blindness;-0.0607322;0.8142164;0.2714407;1.490116E-08;12/2/2020 11:26:02 AM
Change Blindness;-0.06026842;0.8146853;0.2712091;1.490116E-08;12/2/2020 11:26:02 AM
Change Blindness;-0.05973304;0.8150567;0.2710454;1.490116E-08;12/2/2020 11:26:02 AM
Change Blindness;-0.05973304;0.8150567;0.2710454;1.490116E-08;12/2/2020 11:26:02 AM
Change Blindness;-0.05881931;0.8156794;0.2707715;1.490116E-08;12/2/2020 11:26:03 AM
Change Blindness;-0.05795469;0.8161836;0.270672;1.490116E-08;12/2/2020 11:26:03 AM
Change Blindness;-0.05795469;0.8161836;0.270672;1.490116E-08;12/2/2020 11:26:03 AM
Change Blindness;-0.05674765;0.8167034;0.2710086;1.490116E-08;12/2/2020 11:26:03 AM
Change Blindness;-0.05672538;0.8165432;0.2713532;1.490116E-08;12/2/2020 11:26:03 AM
Change Blindness;-0.05675973;0.8160654;0.2715202;1.490116E-08;12/2/2020 11:26:03 AM
Change Blindness;-0.05675973;0.8160654;0.2715202;1.490116E-08;12/2/2020 11:26:03 AM
Change Blindness;-0.05699297;0.8157892;0.2722519;1.490116E-08;12/2/2020 11:26:03 AM
Change Blindness;-0.05717122;0.8155449;0.2729909;1.490116E-08;12/2/2020 11:26:03 AM
Change Blindness;-0.05736497;0.8151198;0.2734624;1.490116E-08;12/2/2020 11:26:03 AM
Change Blindness;-0.05736497;0.8151198;0.2734624;1.490116E-08;12/2/2020 11:26:03 AM
Change Blindness;-0.0572834;0.8144703;0.2739847;1.490116E-08;12/2/2020 11:26:03 AM
Change Blindness;-0.0572834;0.8144703;0.2739847;1.490116E-08;12/2/2020 11:26:03 AM
Change Blindness;-0.05718559;0.8138349;0.2745162;1.490116E-08;12/2/2020 11:26:03 AM
Change Blindness;-0.05699469;0.8131785;0.2750599;1.490116E-08;12/2/2020 11:26:03 AM
Change Blindness;-0.05663383;0.8124745;0.2756068;1.490116E-08;12/2/2020 11:26:03 AM
Change Blindness;-0.05627019;0.8119268;0.2764258;1.490116E-08;12/2/2020 11:26:03 AM
Change Blindness;-0.05627019;0.8119268;0.2764258;1.490116E-08;12/2/2020 11:26:03 AM
Change Blindness;-0.05618642;0.8111368;0.2769702;1.490116E-08;12/2/2020 11:26:03 AM
Change Blindness;-0.0560651;0.8105385;0.277644;1.490116E-08;12/2/2020 11:26:03 AM
Change Blindness;-0.0560651;0.8105385;0.277644;1.490116E-08;12/2/2020 11:26:03 AM
