Condition;X;Y;Z;Displacement;Time stamp
Change Blindness;0.003724813;1.219066;0.07419042;0;11/27/2020 2:42:57 PM
Change Blindness;0.003724813;1.219066;0.07419042;0;11/27/2020 2:42:57 PM
Change Blindness;0.0003637671;1.216447;0.08826603;0;11/27/2020 2:42:57 PM
Change Blindness;0.0003637671;1.216447;0.08826603;0;11/27/2020 2:42:57 PM
Change Blindness;-0.002622679;1.21436;0.101191;0;11/27/2020 2:42:57 PM
Change Blindness;-0.002622679;1.21436;0.101191;0;11/27/2020 2:42:57 PM
Change Blindness;-0.005147472;1.212598;0.1132455;0;11/27/2020 2:42:57 PM
Change Blindness;-0.005147472;1.212598;0.1132455;0;11/27/2020 2:42:57 PM
Change Blindness;0;1.260425;0;0;11/27/2020 2:42:57 PM
Change Blindness;0;1.260425;0;0;11/27/2020 2:42:57 PM
Change Blindness;0.05830967;0.7880819;0.1203884;0;11/27/2020 2:42:57 PM
Change Blindness;0.06010646;0.7489212;0.1304087;0;11/27/2020 2:42:57 PM
Change Blindness;0.06164239;0.7153394;0.139004;0;11/27/2020 2:42:57 PM
Change Blindness;0.06164239;0.7153394;0.139004;0;11/27/2020 2:42:57 PM
Change Blindness;0.05563635;0.7130238;0.1457964;0;11/27/2020 2:42:57 PM
Change Blindness;0.05563635;0.7130238;0.1457964;0;11/27/2020 2:42:57 PM
Change Blindness;0.05197869;0.7171295;0.1503328;0;11/27/2020 2:42:57 PM
Change Blindness;0.0486264;0.7298613;0.1512185;0;11/27/2020 2:42:57 PM
Change Blindness;0.04536425;0.7402354;0.1527356;0;11/27/2020 2:42:57 PM
Change Blindness;0.04375102;0.7417264;0.1535493;0;11/27/2020 2:42:57 PM
Change Blindness;0.04375102;0.7417264;0.1535493;0;11/27/2020 2:42:57 PM
Change Blindness;0.04453437;0.7391337;0.1544694;0;11/27/2020 2:42:57 PM
Change Blindness;0.04453437;0.7391337;0.1544694;0;11/27/2020 2:42:57 PM
